n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
4464,738.9554312948029,1202.2086610848417,14.646769061267863,5.454239090501795,3298697.0453000003,6451844487.610987,22521670.3527,yesterday,none,8,load,0–6h,all,千瓦
4464,735.3264433019713,1200.0029186021043,14.569239308229548,1.766519018817179,3282497.2429,6428191268.77353,22530326.8994,yesterday,none,8,load,6–12h,all,千瓦
4464,716.4298822804659,1177.5949641816744,14.14370428820985,-17.291709162186397,3198142.9945,6190362272.109198,22611777.857699998,yesterday,none,8,load,12–18h,all,千瓦
4464,700.3527433691756,1153.8701333478691,13.787256139360986,-33.36884807347671,3126374.6464,5943442294.598271,22675829.1483,yesterday,none,8,load,18–24h,all,千瓦
17856,214.7148915546595,409.5809730415478,7.367751448169329,-1.7071530353942683,3833949.1036,2995461376.017117,52036895.2532,yesterday,none,8,pv,all,all,千瓦
10663,359.5472996530057,530.0198041054615,7.367566488249005,-2.8677831754665646,3833852.8562,2995460545.629185,52036895.253199995,yesterday,none,8,pv,all,generating,千瓦
4464,217.21435291218637,413.1648238692029,7.449069527444662,-5.363466801075271,969644.8714,762027886.3923292,13016993.167100001,yesterday,none,8,pv,0–6h,all,千瓦
2668,363.4261673913043,534.4320076315497,7.4488862531685385,-8.982898275862073,969621.0145999999,762027678.8439449,13016993.167100001,yesterday,none,8,pv,0–6h,generating,千瓦
4464,217.0876932795699,413.1332209861878,7.4461060878889,-5.227629435483871,969079.4628,761911316.172733,13014580.3909,yesterday,none,8,pv,6–12h,all,千瓦
2665,363.62301410881804,534.6918274144194,7.445920678914694,-8.765578986866785,969055.3326000001,761911108.5595504,13014580.3909,yesterday,none,8,pv,6–12h,generating,千瓦
4464,214.81472036290324,410.3858741476621,7.37101552391564,-1.2818672267025115,958932.9117,751811549.2845355,13009508.7792,yesterday,none,8,pv,12–18h,all,千瓦
2665,359.81567786116324,531.1361116582542,7.370830042661817,-2.1562422138836843,958908.7815,751811341.671353,13009508.779199999,yesterday,none,8,pv,12–18h,generating,千瓦
4464,209.7427996639785,401.5289506939842,7.204565530081381,5.044351321684589,936291.8577,719710624.1675191,12995812.916000001,yesterday,none,8,pv,18–24h,all,千瓦
2665,351.31997279549716,519.6731605817442,7.204379853354915,8.440470581613503,936267.7274999999,719710416.5543365,12995812.916,yesterday,none,8,pv,18–24h,generating,千瓦
17856,0.09130877016129033,0.13145064583115035,11.591300329940653,-0.0005954973118279567,1630.4094,308.538686,14065.802399999999,yesterday,none,8,price,all,all,元/千瓦时
4464,0.0929459453405018,0.1336157313776899,11.818177597420473,0.0011255600358422906,414.9107,79.69652263,3510.7841000000003,yesterday,none,8,price,0–6h,all,元/千瓦时
4464,0.09254090501792114,0.13335998045216083,11.76331292672886,0.0006665770609318965,413.1026,79.39172389999999,3511.7879000000003,yesterday,none,8,price,6–12h,all,元/千瓦时
4464,0.09075620519713261,0.13082111843705457,11.514068633717374,-0.001195990143369177,405.1357,76.39763269,3518.6146,yesterday,none,8,price,12–18h,all,元/千瓦时
4464,0.08899202508960574,0.12792527533989728,11.27102704357167,-0.0029781362007168474,397.2604,73.05280678,3524.6158,yesterday,none,8,price,18–24h,all,元/千瓦时
17856,243.11115660935636,491.25086887774603,8.34214414848226,-65.67192022289427,4340992.812416667,4309142343.187595,52036895.2532,issued,none,8,pv_corrected,all,all,千瓦
10663,399.6935040013755,634.3489189657244,8.19021160357291,-117.38711307793304,4261931.833166667,4290775749.2381787,52036895.253199995,issued,none,8,pv_corrected,all,generating,千瓦
4464,120.59750614546,202.90796431941666,4.135726742132642,4.895515008960582,538347.2674333334,183790209.81769052,13016993.167100001,issued,none,8,pv_corrected,0–6h,all,千瓦
2668,194.3434073931784,259.1922818627265,3.983317838988435,0.7550684001749268,518508.210925,179237944.79118842,13016993.167100001,issued,none,8,pv_corrected,0–6h,generating,千瓦
4464,189.246226780914,349.8292661121447,6.491144016757499,-26.060267697132605,844795.1563500001,546306620.8730996,13014580.3909,issued,none,8,pv_corrected,6–12h,all,千瓦
2665,309.53350188868046,450.8576891874868,6.338327919585646,-51.114975165728566,824906.7825333334,541721627.9721155,13014580.3909,issued,none,8,pv_corrected,6–12h,generating,千瓦
4464,306.46504984692353,565.592441322357,10.51584656834978,-116.69021740591398,1368059.9825166666,1428010430.4159122,13009508.7792,issued,none,8,pv_corrected,12–18h,all,千瓦
2665,505.97457566604135,730.857867023576,10.364897453360415,-202.83034479049405,1348422.2441500002,1423518336.0710192,13009508.779199999,issued,none,8,pv_corrected,12–18h,generating,千瓦
4464,356.13584366412783,694.1633075860221,12.23309704742957,-124.83271079749105,1589790.4061166667,2151035082.080893,12995812.916000001,issued,none,8,pv_corrected,18–24h,all,千瓦
2665,589.1536943933709,897.4213298688139,12.081541999002516,-216.49119383051908,1570094.5955583334,2146297840.4038556,12995812.916,issued,none,8,pv_corrected,18–24h,generating,千瓦
17856,187.1542912690412,237.23724030807819,3.6991827143191913,43.54868009072581,3341827.0248999996,1004962610.222656,90339604.2581,weekly,none,8,load,all,all,千瓦
4464,183.77835450268816,231.55202998723743,3.642654215483837,37.78574097222222,820386.5745,239343353.3271637,22521670.3527,weekly,none,8,load,0–6h,all,千瓦
4464,186.71432343189963,236.40583567374782,3.6994258606260906,42.34050681003584,833492.7398,249482778.24365208,22530326.8994,weekly,none,8,load,6–12h,all,千瓦
4464,187.00816500896056,236.5118617298756,3.6919009812212695,43.82843037634409,834804.4486,249706610.33859152,22611777.857699998,weekly,none,8,load,12–18h,all,千瓦
4464,191.11632213261652,244.30331615683394,3.7623464898259744,50.24004220430107,853143.2620000001,266429868.3132487,22675829.1483,weekly,none,8,load,18–24h,all,千瓦
17856,261.9667246975807,486.2160195215468,8.989156277367158,-26.586283949372753,4677677.836200001,4221265850.9687185,52036895.2532,weekly,none,8,pv,all,all,千瓦
10663,438.2905920847791,629.1733602364375,8.981113420890738,-44.91324570946265,4673492.5834,4221045767.0363913,52036895.253199995,weekly,none,8,pv,all,generating,千瓦
4464,262.4761055555556,486.6666910692816,9.001259508696789,-27.783562679211485,1171693.3352,1057273706.0283886,13016993.167100001,weekly,none,8,pv,0–6h,all,千瓦
2668,438.76721829085454,629.490832662647,8.993097894210539,-46.8846404047976,1170630.9383999999,1057218234.0280422,13016993.167100001,weekly,none,8,pv,0–6h,generating,千瓦
4464,262.46660197132616,486.66728850884584,9.002602281509105,-27.720331406810054,1171650.9112,1057276301.881121,13014580.3909,weekly,none,8,pv,6–12h,all,千瓦
2665,439.2532679924953,629.8459954228031,8.994603929132504,-46.82345643527205,1170609.9592,1057221431.2371274,13014580.3909,weekly,none,8,pv,6–12h,generating,千瓦
4464,261.01956758512546,484.96408524521024,8.956459228982908,-25.254642853942663,1165191.3497000001,1049888891.996558,13009508.7792,weekly,none,8,pv,12–18h,all,千瓦
2665,436.8294175234521,627.6415909867843,8.948457758537964,-42.693312457786114,1164150.3976999999,1049834021.3525641,13009508.779199999,weekly,none,8,pv,12–18h,generating,千瓦
4464,261.90462367831543,486.56385878824716,8.996299405484608,-25.58659885752689,1169142.2401,1056826951.0626513,12995812.916000001,weekly,none,8,pv,18–24h,all,千瓦
2665,438.3119279924953,629.7121294772345,8.988289502551039,-43.24935433395874,1168101.2881,1056772080.4186575,12995812.916,weekly,none,8,pv,18–24h,generating,千瓦
17856,0.04716923723118279,0.061279122735043476,5.987954871312568,0.0068391969086021515,842.2538999999999,67.05161704999999,14065.802399999999,weekly,none,8,price,all,all,元/千瓦时
4464,0.04674274193548387,0.06037394733678667,5.943390252906751,0.006029838709677421,208.65959999999998,16.271340340000002,3510.7841000000003,weekly,none,8,price,0–6h,all,元/千瓦时
4464,0.046927128136200716,0.060576466069649976,5.9651296138926835,0.006584341397849462,209.4827,16.38068479,3511.7879000000003,weekly,none,8,price,6–12h,all,元/千瓦时
4464,0.04709652777777778,0.06110325580215555,5.975047679276952,0.006917585125448028,210.2389,16.66682553,3518.6146,weekly,none,8,price,12–18h,all,元/千瓦时
4464,0.04791055107526882,0.06302692999480375,6.067972004211069,0.007825022401433693,213.8727,17.732766390000002,3524.6158,weekly,none,8,price,18–24h,all,元/千瓦时
17280,191.59737699169017,268.6411781154984,4.224662888261161,72.58140471589265,3310802.674416406,1247064466.970009,78368446.47690001,mlp,42,9,load,all,all,千瓦
4320,195.25093988570603,272.8415181076966,4.304558980547199,76.98705399685329,843484.06030625,321591574.09431005,19595133.0698,mlp,42,9,load,0–6h,all,千瓦
4320,191.90398978958694,268.7680206671669,4.230989466878264,72.89907057391132,829025.2358910156,312060595.39205754,19594121.951399997,mlp,42,9,load,6–12h,all,千瓦
4320,190.746889455476,267.9870339461869,4.2060184986258635,70.51566041341145,824026.5624476563,310249657.5693469,19591605.7601,mlp,42,9,load,12–18h,all,千瓦
4320,188.48768883599178,264.90854462851473,4.157055537244669,69.92383387939454,814266.8157714845,303162639.91429436,19587585.6956,mlp,42,9,load,18–24h,all,千瓦
17280,184.71432861552836,358.62896942112263,7.082446724133734,12.30065564782951,3191863.5984763303,2222462667.5952168,45067244.736200005,mlp,42,9,pv,all,all,千瓦
9650,326.8629089655575,479.7791431473379,6.998934791733595,18.126300791273955,3154227.0715176295,2221314452.8222194,45067244.736200005,mlp,42,9,pv,all,generating,千瓦
4320,180.32670183694816,346.76945899207095,6.915429360066198,19.482915144465846,779011.351935616,519475929.2193034,11264829.8663,mlp,42,9,pv,0–6h,all,千瓦
2415,319.2573696870944,463.7063106634545,6.844369217691297,31.536807156442826,771006.547794333,519281855.25610584,11264829.8663,mlp,42,9,pv,0–6h,generating,千瓦
4320,179.70308733746177,345.75223144226976,6.891914956798373,10.893641080499222,776317.3372978348,516432695.9643744,11264174.647599999,mlp,42,9,pv,6–12h,all,千瓦
2412,316.9269773886628,462.537727485846,6.786363789417342,14.581700510520982,764427.8694614547,516026052.226823,11264174.647599999,mlp,42,9,pv,6–12h,generating,千瓦
4320,187.61245116928035,367.70128825154393,7.188959237025577,6.633110758784995,810485.7890512911,584082305.4895704,11274035.1187,mlp,42,9,pv,12–18h,all,千瓦
2412,332.0833969612424,491.94975229716545,7.104689182153955,7.941294733489546,800985.1534705167,583739115.7900048,11274035.1187,mlp,42,9,pv,12–18h,generating,千瓦
4320,191.2150741184232,373.44484226377887,7.333399139967595,12.192955607567978,826049.1201915882,602471736.9219687,11264205.1036,mlp,42,9,pv,18–24h,all,千瓦
2411,339.1984656952822,499.79980627223733,7.260232686370005,18.4288464638867,817807.5007913255,602267429.5492858,11264205.1036,mlp,42,9,pv,18–24h,generating,千瓦
17280,0.045353992308918394,0.06292948457382047,6.297420667904486,0.01115878574424803,783.7169870981098,68.43087409639753,12445.0474,mlp,42,9,price,all,all,元/千瓦时
4320,0.045354099811690834,0.06309193384472775,6.2967301814682335,0.011328766968978776,195.9297111865044,17.19615794227561,3111.6103999999996,mlp,42,9,price,0–6h,all,元/千瓦时
4320,0.045288401823744724,0.06297506987374159,6.287332995856579,0.011029703520486753,195.64589587857722,17.132512718603383,3111.747,mlp,42,9,price,6–12h,all,元/千瓦时
4320,0.04563710409193955,0.06350767089093111,6.33787579493138,0.011443847854079472,197.15228967717886,17.423528811800338,3110.6998000000003,mlp,42,9,price,12–18h,all,元/千瓦时
4320,0.045136363508298444,0.06213537085304858,6.267750067353129,0.01083282463344711,194.98909035584927,16.678674623718194,3110.9902,mlp,42,9,price,18–24h,all,元/千瓦时
17280,161.08669245127257,302.33603240483137,6.176499277583076,2.6897943980011525,2783578.04555799,1579514281.7523017,45067244.736200005,mlp,42,9,pv_corrected,all,all,千瓦
9650,282.02129423025195,403.42414786605195,6.038766082222677,-1.6158454962278304,2721505.4893219313,1570547565.7359939,45067244.736200005,mlp,42,9,pv_corrected,all,generating,千瓦
4320,123.86035041255519,219.30849034983723,4.749975988390028,-6.035883377681742,535076.7137822384,207775644.21874648,11264829.8663,mlp,42,9,pv_corrected,0–6h,all,千瓦
2415,215.89779648751926,291.95254427409895,4.628504688536532,-16.46316830495428,521393.178517359,205845635.78110912,11264829.8663,mlp,42,9,pv_corrected,0–6h,generating,千瓦
4320,142.2638634918623,255.90946880471216,5.456057896046477,7.676144286506129,614579.8902848451,282915314.88729095,11264174.647599999,mlp,42,9,pv_corrected,6–12h,all,千瓦
2412,247.57619284548443,340.8938464100666,5.301354034585579,6.523561432906195,597153.7771433084,280295178.22284317,11264174.647599999,mlp,42,9,pv_corrected,6–12h,generating,千瓦
4320,172.6746617578685,321.0402022510686,6.616571005324378,1.5516870755903744,745954.5387939919,445248625.5132784,11274035.1187,mlp,42,9,pv_corrected,12–18h,all,千瓦
2412,302.17556359862755,428.4622032934407,6.464832260376466,-4.313346280079469,728847.4593998897,442794621.47838014,11274035.1187,mlp,42,9,pv_corrected,12–18h,generating,千瓦
4320,205.54789414280424,385.9736057508847,7.883085353383021,7.56722960758985,887966.9026969143,643574697.1329861,11264205.1036,mlp,42,9,pv_corrected,18–24h,all,千瓦
2411,362.55125435975697,515.8669179185295,7.760077752685906,7.811946689858127,874111.0742613741,641612130.2536613,11264205.1036,mlp,42,9,pv_corrected,18–24h,generating,千瓦
17280,195.59084695848253,274.76325359435185,4.31271766557069,109.32986011671278,3379809.835442578,1304550930.6850307,78368446.47690001,mlp,2026,9,load,all,all,千瓦
4320,198.21134718686702,278.4002356009628,4.369824980504739,112.41563410436558,856273.0198472656,334828905.9091413,19595133.0698,mlp,2026,9,load,0–6h,all,千瓦
4320,195.78005620225696,274.58546100355073,4.316446763430091,109.03542260434752,845769.8427937501,325715797.7043803,19594121.951399997,mlp,2026,9,load,6–12h,all,千瓦
4320,195.6728024846282,275.0910284970339,4.3146361614479485,108.70767611074942,845306.5067335938,326916319.50528157,19591605.7601,mlp,2026,9,load,12–18h,all,千瓦
4320,192.69918196017798,270.92515860705214,4.249939114522758,107.1607076473886,832460.4660679689,317089907.5662275,19587585.6956,mlp,2026,9,load,18–24h,all,千瓦
17280,180.85783372098524,357.5482668600206,6.934578284055398,14.547226629643859,3125223.366698625,2209088386.9659657,45067244.736200005,mlp,2026,9,pv,all,all,千瓦
9650,322.2291664043623,478.4255092158754,6.899715023635334,24.421157022146854,3109511.455802096,2208797839.9307327,45067244.736200005,mlp,2026,9,pv,all,generating,千瓦
4320,175.40317545229973,344.4045338601451,6.726614844142511,16.1808784466845,757741.7179539348,512414566.31559086,11264829.8663,mlp,2026,9,pv,0–6h,all,千瓦
2415,312.13666640025525,460.6000530608926,6.691712687217085,27.316656849837916,753810.0493566165,512348067.4444685,11264829.8663,mlp,2026,9,pv,0–6h,generating,千瓦
4320,175.81850678918119,344.80067867624643,6.742934774107868,18.708780207805486,759535.9493292627,513594034.6273926,11264174.647599999,mlp,2026,9,pv,6–12h,all,千瓦
2412,313.52693454826806,461.4238953152843,6.713558603173363,32.136379477147386,756226.9661304225,513543770.9370483,11264174.647599999,mlp,2026,9,pv,6–12h,generating,千瓦
4320,184.73054747780995,367.25461832244287,7.07853006223525,13.691611308579791,798035.965104139,582664124.2139848,11274035.1187,mlp,2026,9,pv,12–18h,all,千瓦
2412,329.5848297782045,491.47500099117644,7.051234106113866,23.246436639284823,794958.6094250293,582612995.9574559,11274035.1187,mlp,2026,9,pv,12–18h,generating,千瓦
4320,187.4791051646501,372.80706390870716,7.190118848709921,9.607636555505676,809909.7343112885,600415661.8089974,11264205.1036,mlp,2026,9,pv,18–24h,all,千瓦
2411,333.6855374906794,498.97988245923256,7.142233504190258,14.97763853111741,804515.830890028,600293005.5917602,11264205.1036,mlp,2026,9,pv,18–24h,generating,千瓦
17280,0.045375900759637634,0.06286472535746032,6.3004626653855755,0.01080124871360897,784.0955651265383,68.29010543696685,12445.0474,mlp,2026,9,price,all,all,元/千瓦时
4320,0.045458631658267086,0.06341943221415698,6.311242845946069,0.011568071111672455,196.38128876371383,17.375145331821344,3111.6103999999996,mlp,2026,9,price,0–6h,all,元/千瓦时
4320,0.04552615511621038,0.06317298577837306,6.320339992358918,0.011147013726030233,196.67299010202885,17.24036889090755,3111.747,mlp,2026,9,price,6–12h,all,元/千瓦时
4320,0.04558542492633617,0.06337097787997176,6.330698824803737,0.010780073002024933,196.92903568177223,17.348605217843918,3110.6998000000003,mlp,2026,9,price,12–18h,all,元/千瓦时
