scenario,issue_hour,month,period,target,population,unit,n,absolute_error_sum,squared_error_sum,signed_error_sum,actual_abs_sum,mae,rmse,wape_pct,bias,name,seed,case_id,exploratory,label,date
2,0,3,monthly,net_load,pv_generating,kW,2426,1088141.8760708072,908712666.6457584,695594.4152848324,5565472.3302,448.5333372097309,612.0232103393871,19.551653687436517,286.7248208099062,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-03-01
2,0,4,monthly,load,all,kW,4320,654007.8772997039,152098581.1692389,456832.9689030228,18977659.7719,151.39071233789443,187.6379623111666,3.446198768238462,105.74837243125528,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,4,monthly,load,pv_generating,kW,2526,380160.5888790851,88365420.20887709,261020.23352796223,12832349.4944,150.499045478656,187.03569612946572,2.9625174177572555,103.33342578304126,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,all,kW,4320,1078816.0316105264,989018229.0084572,-781285.4678277904,11671282.1779,249.7259332431774,478.4761277880735,9.243337751299544,-180.8531175527293,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,4,monthly,pv,pv_generating,kW,2526,1078211.2212630587,989011065.8535095,-781890.2781752581,11671282.1779,426.84529741213726,625.7255696081193,9.238155712700452,-309.536927226943,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,all,kW,4320,1572588.9603082377,1321657635.0162587,1238118.4367308137,12041832.4582,364.0252222935735,553.1177698870962,13.059382496534967,286.6014899839846,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,4,monthly,net_load,pv_generating,kW,2526,1299052.290477821,1258055767.0695643,1042910.5117032202,5896522.1807,514.2724823744342,705.7213778335332,22.030821739800608,412.8703530099842,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-04-01
2,0,5,monthly,load,all,kW,4464,809892.9024558254,227481585.94294813,409376.9884500803,19649089.488,181.427621517882,225.74130467410055,4.121783367877883,91.70631461695346,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,5,monthly,load,pv_generating,kW,2747,476739.88406110794,126973833.04754505,288984.3766719521,13593091.3839,173.54928433240187,214.9947155635614,3.5072219453020868,105.19999150780929,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,all,kW,4464,1114883.0511979028,984076413.6061064,-756866.3212358567,12528226.6982,249.7497874547273,469.5180776819836,8.898969327862531,-169.54890708688546,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,5,monthly,pv,pv_generating,kW,2747,1114717.6517307134,984074559.9057636,-757031.7207030461,12528226.6982,405.794558329346,598.5282762966762,8.897649113348749,-275.58490014672225,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,all,kW,4464,1726146.1540750698,1398906293.7205384,1166243.3096859371,12329827.1922,386.6814861279278,559.7991298650005,13.999759503256062,261.25522170383897,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,5,monthly,net_load,pv_generating,kW,2747,1392973.81288851,1298395997.02291,1046016.097374998,6273829.088099999,507.089120090466,687.5024564334869,22.20292891833249,380.7848916545315,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-05-01
2,0,6,monthly,load,all,kW,4320,922521.768283614,323456466.1465455,218196.69634192516,20737609.7592,213.54670562120697,273.6314711036854,4.448544354897738,50.50849452359379,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,6,monthly,load,pv_generating,kW,2765,548153.9321592427,180220718.67912412,177633.9260213222,14541332.1321,198.24735340298108,255.30233729493088,3.7696266557944345,64.2437345465903,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,all,kW,4320,995026.6616638728,841005949.9169877,-385794.37567570707,10237650.7621,230.33024575552608,441.22250987628104,9.719287019903849,-89.30425362863589,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,6,monthly,pv,pv_generating,kW,2765,994915.4474983274,841005224.3713932,-385905.5898412525,10237650.7621,359.8247549722703,551.5079523202497,9.718200694846178,-139.56802525904249,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,all,kW,4320,1668107.119454769,1276672113.1549573,603991.0720176322,12512603.2655,386.1359072811965,543.6229871144184,13.33141540620973,139.8127481522297,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,6,monthly,net_load,pv_generating,kW,2765,1293742.4612404546,1133413123.9758666,563539.5158625746,6316325.6384,467.8996243184285,640.2455236484285,20.482516819195773,203.81175980563276,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-06-01
2,0,7,monthly,load,all,kW,4464,1346859.6080755263,602314712.9908948,253513.4989815975,23825522.6407,301.7158620240874,367.32428594682847,5.653011807492317,56.79065837401378,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,7,monthly,load,pv_generating,kW,2784,811971.8601657067,357482714.0066823,129676.41962886252,16157122.530900002,291.6565589675671,358.33803492305304,5.025473184428944,46.579173717263835,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,all,kW,4464,1182358.9759016288,1094578881.8007317,-858241.0145858183,12156607.0836,264.8653619851319,495.17811180479106,9.726060633288895,-192.25829179789835,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,7,monthly,pv,pv_generating,kW,2784,1181958.1225346257,1094574121.075097,-858641.8679528213,12156607.0836,424.553923324219,627.0294983216343,9.72276322173116,-308.4202111899502,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,all,kW,4464,2058953.0825686548,1679210747.988997,1111754.513567416,14558102.5933,461.235009535989,613.3247771414422,14.143004346708176,249.0489501719122,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,7,monthly,net_load,pv_generating,kW,2784,1524261.9495989587,1434485377.669578,988318.2875816838,6889702.4835,547.5078841950283,717.8165171712355,22.12377026801057,354.999384907214,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-07-01
2,0,8,monthly,load,all,kW,4464,963004.7657333988,325554124.4829414,600243.984471522,22521670.3527,215.72687404422015,270.05331200861764,4.2759029443744145,134.46325817014383,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,8,monthly,load,pv_generating,kW,2668,581052.4509145482,197210572.2434965,384440.4983115266,14745514.2869,217.78577620485316,271.8768215355385,3.940537031188927,144.09314029667414,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,all,kW,4464,1025859.5869038808,827183623.9559397,-413092.11398268025,13016993.1671,229.80725513079767,430.4660161145783,7.880925907656658,-92.53855599970436,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,8,monthly,pv,pv_generating,kW,2668,1025032.7924358484,827176744.8333333,-413918.90845071274,13016993.1671,384.19519956366133,556.8089988334501,7.874574252881866,-155.1420196591877,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,all,kW,4464,1697714.6127076845,1261912401.6637888,1013336.0984542024,14763437.7052,380.3124132409687,531.6826778321471,11.499453220910146,227.0018141698482,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,8,monthly,net_load,pv_generating,kW,2668,1316115.6993522765,1133782125.2280045,798359.4067622393,6987281.6394,493.29673888765984,651.8863543985073,18.835875913902505,299.2351599558618,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-08-01
2,0,9,monthly,load,all,kW,4320,1121982.4017877255,583925458.8196288,814229.0160654613,19595133.0698,259.7181485619736,367.6519145636556,5.7258218037667925,188.47893890404197,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,9,monthly,load,pv_generating,kW,2415,564332.2871283179,267623697.27558777,410621.6988381693,12617957.8663,233.6779656846037,332.89227379532906,4.472453412097172,170.02968895990446,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,all,kW,4320,934177.1091889306,795762921.5353066,-542451.7908399049,11264829.8663,216.24470120114137,429.19037732109587,8.292864786033086,-125.56754417590392,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,9,monthly,pv,pv_generating,kW,2415,924330.1868670532,795336950.0849805,-552298.7131617824,11264829.8663,382.74541899256866,573.8746121136248,8.20545181629676,-228.695119321649,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,all,kW,4320,1844769.551413896,1604059008.495499,1356680.8069053665,12992757.2159,427.0299887532167,609.3520785804003,14.198445493588869,314.046483079946,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,9,monthly,net_load,pv_generating,kW,2415,1291710.5934268408,1291684888.7868686,962920.4119999516,6015582.0124,534.8698109427912,731.3406642595032,21.472745126975585,398.72480828155346,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-09-01
2,0,10,monthly,load,all,kW,4464,857000.8523696761,260688866.85366583,737470.3815238139,19405095.0093,191.98047768137903,241.65687172107224,4.416370298413657,165.20393851339918,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,10,monthly,load,pv_generating,kW,2321,416446.9983130128,113920990.4594122,352804.60492022615,11964408.5436,179.4256778599797,221.546200269129,3.4807152965014603,152.00543081440162,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,all,kW,4464,795765.6542152406,607516519.1025589,-507060.3157732676,10554293.4631,178.26291537079763,368.90704817504576,7.539734014383838,-113.58878041515852,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,773725.4259441649,606276001.1095465,-529100.5440443432,10554293.4631,333.3586496958918,511.09027638982417,7.3309068830544595,-227.96231970889409,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1452039.8988364176,1016415552.201842,1244530.6972970816,13205688.9884,325.27775511568495,477.17046844832504,10.995563352369594,278.7927189285577,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,1024691.2589547164,877469285.6157475,881905.1489645692,5765002.5227,441.4869706827731,614.8630451135738,17.77434190045782,379.9677505232957,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-10-01
2,0,11,monthly,load,all,kW,4320,724502.0043792839,182720212.01255977,568817.881216195,18738740.217699997,167.7087973100194,205.66075311852217,3.866332506680162,131.67080583708216,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,341600.42984937597,85059088.37917876,256603.11031782103,10922633.644900002,163.05509778013172,201.49689039710628,3.1274547966632213,122.48358487724155,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,all,kW,4320,556746.8760955923,313082345.93753546,-358086.49670683744,8010905.7698,128.87659168879452,269.20766196993424,6.949861752143566,-82.89039275621236,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,11,monthly,pv,pv_generating,kW,2095,554910.4443923611,313042722.1540857,-359922.9284100687,8010905.7698,264.8737204736807,386.55366215455854,6.926937606535035,-171.80092048213302,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,all,kW,4320,1139763.4971620468,582424473.6020072,926904.3779230324,12694137.6827,263.8341428615849,367.1790843722782,8.978660273358742,214.56119859329456,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,11,monthly,net_load,pv_generating,kW,2095,758022.30956164,485246644.0836697,616526.0387278897,4878031.1099,361.824491437537,481.2705162641284,15.539513637443358,294.2845053593745,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-11-01
2,0,12,monthly,load,all,kW,4464,914835.336220722,280753148.6763092,424474.1774443479,20941989.5206,204.93623123224057,250.78423084046037,4.368426100685545,95.08830139882345,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,12,monthly,load,pv_generating,kW,2097,435764.2936803533,137606191.55760914,124638.74248766935,11943412.0743,207.8036688985948,256.16498874375344,3.6485745528117297,59.43669169655191,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,all,kW,4464,447711.5911117429,209842373.31410968,-209392.82156342827,6757767.9032,100.29381521320406,216.81259215084336,6.625140098400514,-46.90699407782891,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,12,monthly,pv,pv_generating,kW,2097,445097.3815394037,209786182.3422528,-212007.03113576747,6757767.9032,212.25435457291545,316.2927408618693,6.586455585854571,-101.10015790928348,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,all,kW,4464,1151273.6542806695,497303980.26600266,633866.9990077761,14723218.5464,257.90180427434353,333.77121113983645,7.819442811722506,141.99529547665236,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,12,monthly,net_load,pv_generating,kW,2097,673484.5074775373,354660714.0187426,336645.7736234368,5724641.100099999,321.1657164890497,411.25134072120585,11.76465905374876,160.5368496058354,causal_season,3407,causal_season_seed_3407,False,exp004 历史季节,2025-12-01
2,0,2,monthly,load,all,kW,4032,709151.7559706013,195781056.82209343,521836.7466771481,18212126.7901,175.88089185778804,220.35609755053693,3.893843723711015,129.4237962988959,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,2,monthly,load,pv_generating,kW,2036,368367.5020449321,104051753.73429002,253375.0587552969,11041710.0541,180.92706387275643,226.06629429799503,3.336145399943282,124.44747483069592,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,2,monthly,pv,all,kW,4032,628519.9071328836,428638696.3036758,-434304.8410876424,7928848.7577,155.88291347541755,326.050916993254,7.927000833790712,-107.71449431737162,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,2,monthly,pv,pv_generating,kW,2036,628255.343776101,428637306.4719099,-434569.4044444249,7928848.7577,308.573351559971,458.8345332638732,7.923664115373356,-213.4427330277136,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,2,monthly,net_load,all,kW,4032,1196097.4818383432,731510925.3821123,956141.5877647904,11949435.2218,296.651161170224,425.94168706443105,10.009657022586625,237.13829061626743,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,2,monthly,net_load,pv_generating,kW,2036,855475.1179284214,639850532.110966,687944.4631997218,4779018.4858,420.1744194147453,560.5964985969657,17.900644671501333,337.8902078584095,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-02-01
2,0,3,monthly,load,all,kW,4464,725034.8297823782,190695811.4517465,492170.4083706109,19443840.3155,162.4181966358374,206.68477388361137,3.728866407138738,110.25322768158848,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,3,monthly,load,pv_generating,kW,2426,406922.7209378497,113059792.16284484,265379.6959735327,12447297.5511,167.7340152258243,215.87815271346875,3.269165208490488,109.38981697177768,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,3,monthly,pv,all,kW,4464,1005299.4877044545,883673273.8814507,-653912.0957996929,10285934.3167,225.20149814167883,444.9218835934292,9.77353594483171,-146.48568454294195,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,3,monthly,pv,pv_generating,kW,2426,1005299.4877044545,883673273.8814507,-653912.0957996929,10285934.3167,414.3856091114816,603.5322223354239,9.77353594483171,-269.54332060993113,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,3,monthly,net_load,all,kW,4464,1554046.8047989784,1210614785.7851136,1146082.5041703037,12562015.0946,348.1287645159002,520.7639278024635,12.370999342828464,256.7389122245304,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,3,monthly,net_load,pv_generating,kW,2426,1235934.6959544497,1132978766.496212,919291.7917732256,5565472.3302,509.453708142807,683.3850709462222,22.207184271636393,378.9331375817088,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-03-01
2,0,4,monthly,load,all,kW,4320,755750.5392457594,196986387.75822273,622848.6153958442,18977659.7719,174.9422544550369,213.53852315205089,3.982316831102592,144.1779202305195,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,4,monthly,load,pv_generating,kW,2526,427142.6825639594,108943749.98330954,339938.8850997702,12832349.4944,169.0984491543782,207.6751280764728,3.3286397222142616,134.5759640141608,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,4,monthly,pv,all,kW,4320,1133162.0405948884,1082503072.2856903,-768814.8674982474,11671282.1779,262.3060279154834,500.57907954782416,9.708976471673113,-177.9664045134832,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,4,monthly,pv,pv_generating,kW,2526,1131508.3231821964,1082473870.1702888,-770468.5849109396,11671282.1779,447.9447043476628,654.6241722367109,9.694807356510912,-305.01527510330146,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,4,monthly,net_load,all,kW,4320,1716337.7217886718,1492806177.4895968,1391663.4828940916,12041832.4582,397.3003985621925,587.8409525798618,14.25312740188405,322.1443247440027,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,4,monthly,net_load,pv_generating,kW,2526,1388644.4798904466,1405259320.820828,1110407.4700107097,5896522.1807,549.7404908513249,745.8672944370588,23.550229055961847,439.5912391174623,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-04-01
2,0,5,monthly,load,all,kW,4464,936849.3426186875,294482928.47626746,692679.0875529671,19649089.488,209.8676842783798,256.8431388146335,4.767902060758774,155.1700464948403,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,5,monthly,load,pv_generating,kW,2747,548149.9082329427,163513224.50590146,433888.5090283392,13593091.3839,199.5449247298663,243.97600282573688,4.0325625183553555,157.94994868159418,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,5,monthly,pv,all,kW,4464,1147709.5115712755,1042441911.6525556,-720307.8059521654,12528226.6982,257.10338520861904,483.2410719443493,9.160989334078488,-161.35927552691876,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,5,monthly,pv,pv_generating,kW,2747,1145186.5110543752,1042370709.223864,-722830.8064690658,12528226.6982,416.8862435581999,616.001500225063,9.14085080547681,-263.13462193995844,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,5,monthly,net_load,all,kW,4464,1880329.7045398925,1587465288.3819628,1412986.8935051323,12329827.1922,421.2208119489006,596.3346241469909,15.25025189103552,316.529322021759,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,5,monthly,net_load,pv_generating,kW,2747,1492575.857126628,1457088436.9638493,1156719.315497405,6273829.088099999,543.3475999732901,728.3055612323506,23.79050873345751,421.0845706215526,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-05-01
2,0,6,monthly,load,all,kW,4320,954857.025296441,331582802.3258541,373205.49405558966,20737609.7592,221.03171881862065,277.047429723089,4.604470025157214,86.39016066101613,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,6,monthly,load,pv_generating,kW,2765,576053.4032934939,189801275.9240088,272438.4286195638,14541332.1321,208.33757804466325,262.0004251090575,3.961489896939055,98.53107725843176,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,6,monthly,pv,all,kW,4320,1024460.684737257,892311827.1166443,-368916.7903802884,10237650.7621,237.14367702251317,454.48175286188155,10.006794610828416,-85.39740518062231,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,6,monthly,pv,pv_generating,kW,2765,1022505.2766903068,892258099.8623669,-370872.1984272386,10237650.7621,369.80299337804945,568.0645417900965,9.987694447203092,-134.13099400623457,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,6,monthly,net_load,all,kW,4320,1695708.461964784,1333821218.2339263,742122.2844358782,12512603.2655,392.52510693629256,555.6571889467675,13.552003735627304,171.78756584163847,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,6,monthly,net_load,pv_generating,kW,2765,1317084.931843493,1192112918.2414942,643310.6270468024,6316325.6384,476.3417475021673,656.6154982672399,20.852074564305173,232.6620712646663,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-06-01
2,0,7,monthly,load,all,kW,4464,1212485.389380651,516055414.6735331,7707.516405659728,23825522.6407,271.6141105243394,340.00560514616427,5.08901906441045,1.7265941768951003,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,7,monthly,load,pv_generating,kW,2784,743080.4357068127,312607778.4978216,-4410.194720414467,16157122.530900002,266.9110760441137,335.09293749536863,4.599088942264899,-1.5841216668155411,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,7,monthly,pv,all,kW,4464,1164625.035079575,1052057282.001208,-801814.6854646954,12156607.0836,260.8927049909442,485.46463766869147,9.580181600594171,-179.61798509513787,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,7,monthly,pv,pv_generating,kW,2784,1163134.091071142,1052025818.878142,-803305.6294731281,12156607.0836,417.7924177698068,614.7217559520013,9.567917125826009,-288.54368874753163,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,7,monthly,net_load,all,kW,4464,1900948.6199337584,1499141591.282944,809522.2018703553,14558102.5933,425.8397446088168,579.5077303339349,13.05766742438415,181.344579272033,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,7,monthly,net_load,pv_generating,kW,2784,1431883.1460162394,1295736806.459798,798895.4347527137,6889702.4835,514.3258426782469,682.2189556658147,20.7829459899818,286.9595670807161,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-07-01
2,0,8,monthly,load,all,kW,4464,941407.469462485,308588073.85463977,575459.1697144518,22521670.3527,210.88877004087928,262.9223321538416,4.18000732059212,128.9111043267141,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,8,monthly,load,pv_generating,kW,2668,574032.6198408048,189718826.29400647,386030.0925610522,14745514.2869,215.15465511274544,266.66271834955415,3.892930478191451,144.68894024027443,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,8,monthly,pv,all,kW,4464,1205423.404582207,1142669127.1039112,-886910.3700950993,13016993.1671,270.0321246823941,505.93899516083246,9.260382863447091,-198.6806384621638,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,8,monthly,pv,pv_generating,kW,2668,1204178.2778890333,1142657267.948559,-888155.4967882736,13016993.1671,451.3411836165792,654.4328340735609,9.2508174693719,-332.8918653629211,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,8,monthly,net_load,all,kW,4464,1920438.7128567912,1716547886.4838686,1462369.5398095509,14763437.7052,430.20580485143176,620.1059075496117,13.008072721303735,327.59174278887787,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,8,monthly,net_load,pv_generating,kW,2668,1553541.358702059,1597914055.2658882,1274185.5893493255,6987281.6394,582.286866080232,773.8981273842983,22.233844846641414,477.58080560319553,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-08-01
2,0,9,monthly,load,all,kW,4320,1094257.4277543747,528688921.9814849,811975.9325543133,19595133.0698,253.30033049869783,349.8309518940848,5.584332721071658,187.9573917949799,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,9,monthly,load,pv_generating,kW,2415,552061.394843101,243453410.53055543,405032.0043587946,12617957.8663,228.5968508667085,317.50411909788244,4.375203980650029,167.7151156765195,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,9,monthly,pv,all,kW,4320,969923.2480125956,879927934.5962867,-658941.7543560471,11264829.8663,224.51927037328605,451.3169860500362,8.610189940943801,-152.53281350834425,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,9,monthly,pv,pv_generating,kW,2415,967830.2568264283,879892327.9480157,-661034.7455422144,11264829.8663,400.7578703215025,603.6096828695152,8.59161006702641,-273.72039152886725,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,9,monthly,net_load,all,kW,4320,1891894.0060948804,1667242457.8063164,1470917.6869103604,12992757.2159,437.93842733677786,621.2372768289364,14.561143371321204,340.49020530332416,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,9,monthly,net_load,pv_generating,kW,2415,1350824.7736354978,1382864427.8177848,1066066.749901009,6015582.0124,559.3477323542434,756.7130697324083,22.455429430619088,441.4355072053868,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-09-01
2,0,10,monthly,load,all,kW,4464,805944.322032899,234372942.76375985,663014.6993774157,19405095.0093,180.5430828926745,229.13511159279264,4.153261407102854,148.52479824762898,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,10,monthly,load,pv_generating,kW,2321,389754.4090652852,101154780.60196224,306794.6583492758,11964408.5436,167.92520855893375,208.7640127332255,3.2576153484308477,132.18210183079526,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,10,monthly,pv,all,kW,4464,846382.2595135153,732611538.3912649,-662081.4773802873,10554293.4631,189.60176064370864,405.1116981659191,8.019317090932171,-148.31574314074535,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,10,monthly,pv,pv_generating,kW,2321,843160.5012891683,732538219.3401642,-665303.2356046343,10554293.4631,363.2746666476382,561.7946175472952,7.988791521071802,-286.64508212177265,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,10,monthly,net_load,all,kW,4464,1515719.2546434104,1129706636.5983534,1325096.176757703,13205688.9884,339.542843782126,503.0611126980003,11.477774889101449,296.84054138837433,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,10,monthly,net_load,pv_generating,kW,2321,1101402.5827728296,997440034.80772,972097.89395391,5765002.5227,474.5379503545151,655.5500089400774,19.10498006611444,418.82718395256785,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-10-01
2,0,11,monthly,load,all,kW,4320,722881.8165237524,179936743.34404576,588482.4863901142,18738740.217699997,167.33375382494268,204.0882748279107,3.857686312556604,136.2227977754894,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-11-01
2,0,11,monthly,load,pv_generating,kW,2095,337947.1549045924,82957669.62182976,264830.9176909876,10922633.644900002,161.31129112391045,198.9922938048443,3.0940079644837923,126.41093923197498,oracle_season,42,oracle_season_seed_42,True,exp004 全年探索,2025-11-01
