name,month,channel,n,days,wape_pct,squared_error_sum_kw2,absolute_error_sum_kw,actual_absolute_sum_kw,rmse_kw,mae_kw,bias_kw,price_weighted_rmse_kw,high_price_rmse_kw,high_price_bias_kw,daily_energy_rmse_kwh,daily_energy_mae_kwh,cumulative_error_rmse_kwh,daily_level_mse_kw2,within_day_mse_kw2,high_price_underprediction_kwh
window_35,5,pv,4464,31,6.531458285736714,515242574.5893649,818275.900735463,12528226.6982,339.7377278112256,183.30553331887612,39.56652492415044,339.73480863303905,304.8291987448291,41.026819300937944,3012.44092584049,2120.3373154359265,2060.893722310892,15754.861686942202,99666.86201139222,12037.68772239654
window_35,5,net,4464,31,9.491994516769424,639277291.4114118,1170346.5210107695,12329827.192200001,378.4273755187155,262.17439986800395,-47.83746939222148,383.47917310054186,361.05272440844385,-68.4916405045323,3365.2523388068057,2324.884579531409,2117.776511866438,19661.32518028589,123545.95336169704,31571.299883565272
window_35,6,load,4320,30,3.6989885229072583,228923154.3837825,767081.8049181035,20737609.7592,230.19876394579506,177.56523261993138,9.545041700339485,238.89812719330976,260.6973691978482,40.42205957635307,2905.1252566231283,2054.56802593051,1570.601950045189,14652.348535884716,38339.12238628716,14636.65263321675
window_35,6,pv,4320,30,8.830837064920983,717182928.310597,904070.2580766923,10237650.7621,407.4488516839434,209.27552270293805,34.663338240018696,410.72544097180196,378.4608052748692,23.1779806868637,4340.494912644722,3208.60907421035,2913.968238190065,32708.152928289426,133306.4138102747,16200.534266355557
window_35,6,net,4320,30,11.285384208688011,971557330.2251515,1412095.3530205176,12512603.2655,474.23362401321884,326.87392431030503,-25.118296539679207,483.5265497328932,474.39817041796914,17.244078889489376,6060.773713346367,4294.793502595777,3681.745002761038,63772.53125762205,161124.99888708894,29727.35439553467
window_35,7,load,4464,31,4.0231647629800005,343816890.95283365,958540.0314764646,23825522.6407,277.52461665203145,214.7267095601399,-2.431455614131677,276.89793450433956,277.3713910907167,7.968881789441409,3680.436644610936,2348.399306816939,2105.534261092842,23516.69078992188,53503.222057935105,19332.809979043435
window_35,7,pv,4464,31,7.0546904871035325,578884645.2090797,857611.0034812833,12156607.0836,360.10895566240856,192.11716027806526,-34.97922911711511,355.2716120917276,310.6897778854122,-24.15703985511336,3654.3179730624893,2625.123431064649,2461.064817251978,23184.096958763093,106494.36298950744,18165.077336141538
window_35,7,net,4464,31,9.724071584757052,814285164.5060685,1415640.317554865,14558102.5933,427.0966532163831,317.123727050821,32.54777350298343,422.81155024390046,394.33806660091795,32.12592164455477,3394.6758197114978,2472.8827518064027,2176.8330493100966,20006.6387516214,162404.91243701405,24223.95544124887
window_35,8,load,4464,31,3.193283660168665,182185365.6811251,719180.8193698196,22521670.3527,202.0201323857128,161.10681437495958,30.985350416373645,200.91814410166134,200.4616533669004,40.58218669235874,1614.9506736748745,1077.2810294417197,1012.9027917133377,4527.891802782865,36284.24208635806,11026.433908325225
window_35,8,pv,4464,31,6.1247389634538205,488627204.42491835,797256.8523754952,13016993.167100001,330.8466399997595,178.59696513787975,2.204196874068302,336.55747878575755,328.982561885088,30.05440151639591,2908.5127826156504,2220.435082248504,2012.2171666698896,14686.539247636514,94772.95995149396,13974.209843470659
window_35,8,net,4464,31,8.551541224557727,707013039.3551259,1262501.4615220772,14763437.7052,397.971176347244,282.818427760322,28.781153542305336,401.6438151972776,388.1017758160972,10.527785175962832,3713.706083924274,2767.329046922427,2482.6111766714002,23943.77235725029,134437.2848459589,24867.80654659723
window_35,9,load,4320,30,3.712530891230766,218104468.58562058,727475.3683941006,19595133.0698,224.6934478482421,168.3970760171529,-24.351746941818988,229.95133929044448,240.97755244794325,-18.92661738002757,3135.9102038856,2256.16616071837,1569.5495951600087,17072.800011864278,33414.345494066416,17742.91512050972
window_35,9,pv,4320,30,6.176712476705612,407458042.25938356,695796.1518314122,11264829.8663,307.1139711308266,161.06392403504913,67.65085460566799,315.66379046619267,314.5772926042839,77.76630929355774,2679.433432299717,2184.841713555947,1859.2195094608558,12464.172774523331,81854.81848922286,8160.577845314577
window_35,9,net,4320,30,9.5302510896244,677370841.7751775,1238242.3861405626,12992757.2159,395.9782897665935,286.6301819769821,-92.00260154748698,407.64014152756005,416.8977693345256,-96.6929266735853,4779.776388298944,3592.57372030655,2785.8149869114313,39663.64986482656,117135.15610164969,36750.957968782976
window_35,10,load,4464,31,2.319464421933292,74036713.60070094,450094.27478306636,19405095.0093,128.78387051496983,100.82757051591989,-4.898012283142874,134.8874952465856,151.06031665119005,-2.7283492767905924,702.8228845310808,551.1759490766754,429.21163823107156,857.569456632967,15727.715848183552,11062.45251405503
window_35,10,pv,4464,31,5.835227244934876,373945882.0906047,615867.0076691918,10554293.4631,289.4291602786076,137.96303935241752,17.173684427425794,287.15521589209396,265.65381425174394,24.112447771642774,3169.097104734814,2379.5326880077587,2169.724499013181,17436.070241733647,66333.16857784624,9941.894004419282
window_35,10,net,4464,31,6.956937849048463,440833357.9017877,918711.5754616247,13205688.988400001,314.2498884033399,205.80456439552523,-22.071696710568663,315.67319261662726,303.00724822613137,-26.840797048433366,3465.574923438533,2628.860211367578,2201.1603350099717,20851.05824646874,77901.93411504285,22094.032570299227
window_35,11,load,4320,30,2.2227478874053435,62290814.58862742,416514.9523153021,18738740.217699997,120.07984861609276,96.41549822113474,-2.709175034839579,120.1507289342038,117.39504908604587,-6.6260941016701596,479.36960710912325,396.5187209453112,313.19328913504006,398.9500351040889,14020.220008559667,9126.312733834087
window_35,11,pv,4320,30,4.935224617728401,156525242.76638198,395356.1936541945,8010905.7698,190.3488772880225,91.51763741995242,13.787911234858582,186.99281656177735,166.717789566722,13.997410421665482,1280.8821053466104,969.1707454039426,909.1990520663451,2848.3662635367455,33384.32882127389,6663.437882053109
window_35,11,net,4320,30,5.431353958337209,219693156.03175247,689463.5495061018,12694137.6827,225.51030404301335,159.5980438671532,-16.497086269698162,222.63951225117393,205.34367752416406,-20.623504523335644,1386.4077383946146,1139.598023120812,969.3307000336548,3337.025029653594,47517.87219991874,15547.70067092942
window_35,12,load,4464,31,2.710280174489822,123286855.20190194,567586.5901205579,20941989.5206,166.18671161890663,127.14753362915724,-7.298847449245045,164.04766909785405,156.60290249220114,-7.498257015038828,1708.5060485866563,941.0370816721125,1295.1274919131458,5067.696038293733,22550.3270804119,11689.742421234942
window_35,12,pv,4464,31,5.000046088414219,113385085.28802688,337891.50970806315,6757767.9032,159.3734127674332,75.69254249732597,-14.693553900575743,158.13145540773485,136.36292859948472,-20.60961617785103,908.3137837505817,707.3672075671223,646.2112459320067,1432.3505724848933,23967.534124653746,8149.645283287545
window_35,12,net,4464,31,5.080322038506014,242609744.53165933,747986.916590164,14723218.5464,233.12670600126222,167.5597931429579,7.3947064513307,231.5004965587556,213.1166579899376,13.1113591628122,1991.637341331177,1433.9711549536426,1487.5117087483836,6886.491839209582,47461.56921178937,13021.0425326713
window_42,2,load,4032,28,2.7432143827064572,99216732.00822757,499597.6815027591,18212126.7901,156.86721903190121,123.90815513461287,-9.804594286834087,154.9919110788158,148.858093822704,-19.059508885446274,1614.8671689829525,1012.591432633224,1023.3751780350807,4527.423565033012,20079.90084176946,11314.86859301664
window_42,2,pv,4032,28,5.903084119357187,225818557.00977698,468046.6118636383,7928848.7577,236.65710756274473,116.08298905348171,-36.16464226998605,231.1356826471237,193.2461967776221,-2.614447701246434,2099.5529556011747,1716.9234249408194,1455.9988524540863,7652.990648218104,48353.59591174643,8363.711938225619
window_42,2,net,4032,28,6.461226461678279,305158097.36105037,772080.0705720461,11949435.2218,275.1073461848369,191.48811274108286,26.360047983151965,269.7562978539299,241.8272960455426,-16.44506118419984,2544.618381531624,2009.8180668297705,1714.0938133915552,11241.463034077462,64442.58889078621,15931.083861423556
window_42,3,load,4464,31,2.63213373394694,94458609.3020209,511787.8801190506,19443840.3155,145.46505672823056,114.64782260731421,-22.81682208053858,145.91838748982534,138.79029576369786,-17.6017751453741,971.8820644076328,791.6540651379934,693.889228645501,1639.8519915229895,19520.230737424346,11858.766306341699
window_42,3,pv,4464,31,6.70372302435785,431205991.2995511,689540.5470589432,10285934.3167,310.7994919813243,154.46696842718262,-13.935823000020868,309.31524318365837,283.2690087250017,5.001701310090277,2933.7581188947333,2355.246138908606,2020.1647996029662,14942.598437813827,81653.72577803543,12363.856252846284
window_42,3,net,4464,31,7.871594115836585,512468475.9510937,988830.8410170372,12562015.0946,338.8219087239463,221.51228517406747,-8.880999080517713,337.4402349384716,312.2536124231916,-22.60347645546437,2925.4121757858015,2263.1372276077227,1950.04692734477,14857.702080270517,99942.58375106768,20872.87041062424
window_42,4,load,4320,30,2.2216058567413426,65419328.56838857,421608.8009649761,18977659.7719,123.0583727120361,97.59462985300372,-8.351931504971832,122.23966530461668,118.11820028105295,-1.1022999727364873,532.2461370966828,420.06445612973795,381.9020940528742,491.8158862054528,14651.547208328939,8616.60941369645
window_42,4,pv,4320,30,6.461373674735781,496092222.5781346,754125.1541469597,11671282.177900001,338.874848039549,174.5660079043888,-2.0456881491497056,337.29976363433803,303.4218709066603,-9.449911899696597,2951.83756677687,2308.656351101224,2054.7594745823226,15127.335105269438,99708.82752855802,15396.068732961574
window_42,4,net,4320,30,8.349681085950126,572630852.8531117,1005454.6071641285,12041832.4582,364.0788900230863,232.74412202873344,-6.306243355822132,362.3246178112664,326.9525961924349,8.347611926960104,3057.516043952469,2315.384773400356,2138.7494049216707,16229.868678865892,116323.56948157665,18558.271791681113
window_42,5,load,4464,31,2.863138085894777,123809466.8962594,562580.5646624749,19649089.487999998,166.53857100048168,126.02611215557233,-10.220049349650397,178.24775240930742,205.1029345265569,-32.864944115814296,892.3199307521579,712.3139431909935,452.27364540614985,1382.3521854471112,26352.74344543537,17585.77269039087
window_42,5,pv,4464,31,6.522952194545904,514170812.4205979,817210.2383479227,12528226.6982,339.38419763855353,183.06680966575328,37.93167028746934,338.40352870038635,300.6015432758758,37.05878803474406,2975.8486239760286,2098.7401777005975,2032.0837761309542,15374.435820868099,99807.19778589667,12115.23503289571
window_42,5,net,4464,31,9.501411869489564,639226460.3843025,1171507.6643272429,12329827.192200001,378.41233022081906,262.43451261811,-48.151719637119726,382.8076211449572,358.7378723610409,-69.92373215055835,3327.78582464031,2321.1803511742282,2091.15552245253,19225.969608814215,123969.92205433598,31642.74031771439
window_42,6,load,4320,30,3.7068385463366,230456634.88700968,768709.7121428861,20737609.7592,230.9684897575465,177.94206299603846,8.302798312676856,239.97337632635768,262.6266482044369,41.58926410685727,2880.36122660225,2049.3473744388616,1553.1359279153519,14403.612492558363,38942.83076832351,14670.925164916547
window_42,6,pv,4320,30,8.849768802026942,720853522.2336991,906008.4232047993,10237650.7621,408.4901972603513,209.724172038148,41.20717701387145,411.0585951986179,376.8841631802985,29.19904189861287,4343.494887573967,3252.7517661658953,2919.379907566543,32753.381663856224,134110.8595939445,15560.293061151911
window_42,6,net,4320,30,11.290923303256514,971012566.0590732,1412788.437948375,12512603.2655,474.10065105258946,327.0343606361979,-32.904378701194595,482.6926978482432,472.09401482666306,12.39022220824441,6014.859241881152,4261.797684239818,3658.8812106877394,62809.95086743593,161961.47646105327,30160.77821473019
window_42,7,load,4464,31,4.037792006683198,345511049.9615247,962025.0487366802,23825522.6407,278.2075282137812,215.50740339083336,-4.387089770974414,277.3833977452132,277.52172692107683,8.075854392933161,3630.1310166308695,2279.91272630935,2077.999317258631,22878.213885252553,54521.214869569296,19328.111993739545
window_42,7,pv,4464,31,7.062109275693272,573609313.680507,858512.876460501,12156607.0836,358.4643776637743,192.3191927554886,-42.93017551874241,353.6851638360838,309.49481141277784,-30.72678911690563,3583.065708546845,2569.128981146263,2419.227028887077,22288.81922181303,106207.89083206399,18915.525588484372
window_42,7,net,4464,31,9.74606836761241,814688918.5342792,1418842.631770173,14558102.5933,427.2025256006135,317.8410913463649,38.543085747768,422.51646698058585,392.7890807274466,38.80264350983881,3482.9082299199663,2588.7571954302116,2202.0104150365755,21060.15579521568,161441.84208432716,23465.82705236308
window_42,8,load,4464,31,3.221407635525904,184940896.47024715,725514.8083898516,22521670.3527,203.54216342498188,162.52571872532516,39.07585266420229,202.7805247774745,203.61783749036965,48.50381419720336,1730.1080123578995,1194.5644836673805,1070.0103106827232,5196.655788932294,36232.75650278974,10515.091582063718
window_42,8,pv,4464,31,6.125745294598223,492874162.76154155,797387.8464318006,13016993.167100001,332.28132471570774,178.62630968454314,-2.105610030604066,338.26528914847285,331.56199751626275,24.971691975655144,2975.2807109082596,2250.0692515257074,2059.140283995395,15368.568244275617,95042.31051055001,14480.408235926256
window_42,8,net,4464,31,8.595209510991664,714847424.7624092,1268948.4017866799,14763437.7052,400.17005367140905,284.26263480884404,41.181462694806356,403.99945857901406,391.6001544552572,23.53212222154822,3855.6581948843354,2815.945420497235,2563.5335229794164,25809.201589893637,134326.87026548476,23900.506251622257
window_42,9,load,4320,30,3.726528676558019,220066373.1425795,730218.2530558007,19595133.0698,225.7017724327853,169.03200302217607,-22.00276832448329,231.07134632085302,242.6729379867821,-15.834513932221913,3160.5548870513794,2301.9021769892247,1578.7455124685623,17342.199989695066,33599.090089605736,17557.775887431995
window_42,9,pv,4320,30,6.26588705846003,419062296.79761624,705841.5167500321,11264829.8663,311.4565158986797,163.38923998843336,73.00880759448914,319.71574481939956,317.4165127309031,80.40359232184858,2791.3922746393414,2250.5623550806035,1929.0193057875722,13527.553525896174,83477.60776984833,8087.725786877391
window_42,9,net,4320,30,9.625854623023052,691048367.5827562,1250663.9211248714,12992757.2159,399.956122472723,289.5055372974239,-95.01157591897244,411.4095240124384,420.1577780376646,-96.23810625407052,4894.836502151756,3752.0839364130516,2857.433965825412,41596.22288680076,118368.67701661501,36906.08554275619
window_42,10,load,4464,31,2.33427451590004,74709310.64920217,452968.1875882804,19405095.0093,129.36752562621436,101.4713681873388,-8.33691546989629,135.43045256968153,151.43863938741848,-4.263292453613301,751.3171263651356,578.1524844285079,456.87459773822684,979.9955284193835,15755.96115822985,11249.887999911027
