n,mae,rmse,wape_pct,bias,absolute_error_sum,squared_error_sum,actual_abs_sum,variant,seed,month,target,lead,population,unit
4032,167.46011016853922,288.23495166963454,8.473037697751444,-7.237784223625917,675199.1641995502,334976089.85163414,7968796.8859,gru,2026,2,pv,18–24h,all,千瓦
2040,286.96812814349397,399.6456161919024,7.34634085665506,-58.31712194925589,585414.9814127277,325821901.8244669,7968796.885899999,gru,2026,2,pv,18–24h,generating,千瓦
16128,0.06463670607806436,0.08471291359435175,8.405114465653451,0.023530415428063226,1042.460795627022,115.73900722370013,12402.696,gru,2026,2,price,all,all,元/千瓦时
4032,0.0668680745485638,0.08818007307538456,8.689004505118234,0.020339242622078885,269.61207657980924,31.35172435952321,3102.911,gru,2026,2,price,0–6h,all,元/千瓦时
4032,0.06609172738590646,0.08647966133430642,8.59011477723138,0.026233785382894767,266.48184481997487,30.154246716369208,3102.1919,gru,2026,2,price,6–12h,all,元/千瓦时
4032,0.06499110532018636,0.08447725457433321,8.45280653168641,0.025766291145140684,262.0441366509914,28.773991170960137,3100.0843999999997,gru,2026,2,price,12–18h,all,元/千瓦时
4032,0.060595917057600764,0.0794622379881364,7.88771755754056,0.02178234256213856,244.32273757624628,25.459044976847572,3097.5086999999994,gru,2026,2,price,18–24h,all,元/千瓦时
16128,193.90236951867686,350.6143704479216,9.844277390515499,11.057417730670405,3127257.4155972204,1982622084.1393464,31767262.253399998,gru,2026,2,pv_corrected,all,all,千瓦
8150,324.812712902314,481.9330128264368,8.333181465363863,-37.01837696725264,2647223.610153859,1892914345.143527,31767262.253399998,gru,2026,2,pv_corrected,all,generating,千瓦
4032,146.83602086776412,201.9060230812741,7.466945760112654,71.03056927885035,592042.8361388249,164368681.97499183,7928848.7577,gru,2026,2,pv_corrected,0–6h,all,千瓦
2036,178.67670302785524,234.1004970368325,4.588128472136984,28.555101452953362,363785.76736471325,111578994.96344815,7928848.7577,gru,2026,2,pv_corrected,0–6h,generating,千瓦
4032,158.59639608588319,272.7681207456832,8.06498540423472,-20.19044049291169,639460.669018281,299990669.1067706,7928850.914999999,gru,2026,2,pv_corrected,6–12h,all,千瓦
2036,270.4168415311858,374.96561701362646,6.943864820511565,-83.64432010226258,550568.6893574944,286259999.586746,7928850.915,gru,2026,2,pv_corrected,6–12h,generating,千瓦
4032,216.66491007743804,368.044787279736,11.00136877233768,-6.461165871215083,873592.9174322302,546162484.6693456,7940765.6948,gru,2026,2,pv_corrected,12–18h,all,千瓦
2038,370.99976574332527,509.79914621651676,9.52172059528247,-70.43514015705233,756097.5225848969,529666355.4065362,7940765.694800001,gru,2026,2,pv_corrected,12–18h,generating,千瓦
4032,253.5121510436221,491.01557181311057,12.8270428728896,-0.14929199204195198,1022160.9930078844,972100248.3882383,7968796.8859,gru,2026,2,pv_corrected,18–24h,all,千瓦
2040,478.8096229640954,687.9241989659469,12.257454228442636,-22.544758565217084,976771.6308467546,965408995.1867969,7968796.885899999,gru,2026,2,pv_corrected,18–24h,generating,千瓦
16128,302.9922482907492,392.0196005010949,6.712965457958246,60.614000286065966,4886658.980433203,2478540833.8312693,72794341.2049,gru,3407,2,load,all,all,千瓦
4032,342.4593094306098,449.43449675430446,7.581739088126768,59.7248469610305,1380795.9356242185,814429191.2311091,18212126.7901,gru,3407,2,load,0–6h,all,千瓦
4032,312.5529698451451,393.01582383235854,6.922984483992483,82.73297899344308,1260213.574415625,622788517.139554,18203328.0203,gru,3407,2,load,6–12h,all,千瓦
4032,279.4431356541225,356.8935873668007,6.193715225625386,43.92017622196258,1126714.722957422,513568067.86069036,18191258.104599997,gru,3407,2,load,12–18h,all,千瓦
4032,277.51357823311946,361.78948485159907,6.152175146757905,56.077998967827696,1118934.7474359376,527755057.59991574,18187628.2899,gru,3407,2,load,18–24h,all,千瓦
16128,157.70144905816778,293.1182106971152,8.006383899632123,7.1668478904331385,2543408.97041013,1385690107.6130662,31767262.253399998,gru,3407,2,pv,all,all,千瓦
8150,288.5622078032955,409.1719198268125,7.403162333717162,-9.330067979922205,2351781.9935968583,1364486528.7942896,31767262.253399998,gru,3407,2,pv,all,generating,千瓦
4032,153.15506855542117,285.4670305161656,7.78828371288783,27.772191971206905,617521.2364154581,328573427.6632446,7928848.7577,gru,3407,2,pv,0–6h,all,千瓦
2036,282.139516324777,399.37759976396717,7.244886020551089,33.83708096743323,574436.055237246,324747023.2054113,7928848.7577,gru,3407,2,pv,0–6h,generating,千瓦
4032,150.67325614400795,288.4610478248498,7.662075820133391,30.17563517631327,607514.5687726401,335501817.2844318,7928850.914999999,gru,3407,2,pv,6–12h,all,千瓦
2036,283.4803975676928,404.0828350315386,7.279315699528732,44.85249592636417,577166.0894478225,332444060.8866678,7928850.915,gru,3407,2,pv,6–12h,generating,千瓦
4032,162.2989323067171,294.3547364638717,8.240884068512553,21.053857587655937,654389.2950606833,349351474.26298034,7940765.6948,gru,3407,2,pv,12–18h,all,千瓦
2038,285.7920921078599,408.50955244073424,7.3348629855333884,6.351394724516081,582444.2837158184,340101550.9392005,7940765.694800001,gru,3407,2,pv,12–18h,generating,千瓦
4032,164.67853922652492,303.8539604258444,8.332297581033876,-50.33429317344356,663983.8701613485,372263388.40240943,7968796.8859,gru,3407,2,pv,18–24h,all,千瓦
2040,302.8115515666528,424.2605411142702,7.751930109914006,-122.15498776504965,617735.5651959716,367193893.76300967,7968796.885899999,gru,3407,2,pv,18–24h,generating,千瓦
16128,0.06490354343221952,0.0855099314870769,8.43981299287539,0.00894810259033231,1046.7643484748364,117.92710351980772,12402.696,gru,3407,2,price,all,all,元/千瓦时
4032,0.0681821590521506,0.08822691186437062,8.859759925382043,0.020436780412282262,274.9104652982712,31.385039523761638,3102.911,gru,3407,2,price,0–6h,all,元/千瓦时
4032,0.06471675242590054,0.08502308478926898,8.411405683227752,0.010705266343719428,260.93794578123095,29.147025386639555,3102.1919,gru,3407,2,price,6–12h,all,元/千瓦时
4032,0.06320497647410347,0.0839258324872323,8.220500872285452,0.003986521564447689,254.84246514358523,28.39957488617751,3100.0843999999997,gru,3407,2,price,12–18h,all,元/千瓦时
4032,0.06351028577672346,0.0848017408360036,8.267078386309263,0.0006638420408798569,256.073472251749,28.99546372322902,3097.5086999999994,gru,3407,2,price,18–24h,all,元/千瓦时
16128,216.36821749605963,399.15456298157267,10.984851586960298,47.69222892943081,3489586.6117764497,2569583361.1232376,31767262.253399998,gru,3407,2,pv_corrected,all,all,千瓦
8150,375.27954099907566,553.1604105055195,9.627925235562651,41.487351599984954,3058528.259142467,2493789483.9676743,31767262.253399998,gru,3407,2,pv_corrected,all,generating,千瓦
4032,96.26703430556668,164.55819937639873,4.895397732780554,19.76408380697968,388148.68232004484,109184144.75943449,7928848.7577,gru,3407,2,pv_corrected,0–6h,all,千瓦
2036,165.73796590350906,223.69514369930565,4.255882649443168,14.235069827721867,337442.4985795445,101880457.25263351,7928848.7577,gru,3407,2,pv_corrected,0–6h,generating,千瓦
4032,178.46560576450898,293.03012072336406,9.075379650299556,2.6755879926151223,719573.3224425002,346214339.45743406,7928850.914999999,gru,3407,2,pv_corrected,6–12h,all,千瓦
2036,293.11271722316076,400.3653153328235,7.526658007118744,-55.01368339387067,596777.4922663553,326355297.32907826,7928850.915,gru,3407,2,pv_corrected,6–12h,generating,千瓦
4032,245.523434901143,428.5267685940085,12.466688069762295,51.00366321825234,989950.4895214086,740417091.7313435,7940765.6948,gru,3407,2,pv_corrected,12–18h,all,千瓦
2038,438.89170528687737,596.6179155304751,11.264169347804744,54.05180370423999,894461.2953746561,725432085.8748715,7940765.694800001,gru,3407,2,pv_corrected,12–18h,generating,千瓦
4032,345.2167950130199,583.7090170292611,17.467054781573754,117.32558069987611,1391914.1174924963,1373767785.1750255,7968796.8859,gru,3407,2,pv_corrected,18–24h,all,千瓦
2040,602.8661631970151,810.5074794658854,15.433282972715793,152.44588078986038,1229846.972921911,1340121643.5110908,7968796.885899999,gru,3407,2,pv_corrected,18–24h,generating,千瓦
16128,322.06821199033226,442.62725474202176,7.135604275007072,39.32668476603674,5194316.122980079,3159779803.7373166,72794341.2049,gru,mean,2,load,all,all,千瓦
4032,357.91634392583944,514.7056542084493,7.923943838857167,42.2102339457194,1443118.6987089845,1068165143.031764,18212126.7901,gru,mean,2,load,0–6h,all,千瓦
4032,316.6312170726958,426.9913518758487,7.013316827633969,41.43378483915783,1276657.0672371094,735120749.9735157,18203328.0203,gru,mean,2,load,6–12h,all,千瓦
4032,300.5265770652165,400.19032187763685,6.661019000222675,24.559403831748355,1211723.158726953,645734048.2972913,18191258.104599997,gru,mean,2,load,12–18h,all,千瓦
4032,313.1987098975772,419.8567943792208,6.94327582562429,49.10331644752139,1262817.1983070313,710759862.4347458,18187628.2899,gru,mean,2,load,18–24h,all,千瓦
16128,150.82334621598545,281.9616153215682,7.657187794050679,11.429244908603904,2432478.9277714132,1282213941.3578558,31767262.253399998,gru,mean,2,pv,all,all,千瓦
8150,272.67515401690923,394.93056622285815,6.995574524209939,-3.171234435293093,2222302.5052378103,1271156739.9174247,31767262.253399998,gru,mean,2,pv,all,generating,千瓦
4032,149.57372404810968,279.29689355825514,7.6061641959849915,7.288473120027132,603081.2553619782,314523235.15720654,7928848.7577,gru,mean,2,pv,0–6h,all,千瓦
2036,269.73450814125783,390.9695330018352,6.926345492998241,-12.040605680956679,549179.458575601,311217209.79783046,7928848.7577,gru,mean,2,pv,0–6h,generating,千瓦
4032,147.11080723187422,278.7638034869321,7.480917236528931,22.741723101811086,593150.7747589168,313323728.7983076,7928850.914999999,gru,mean,2,pv,6–12h,all,千瓦
2036,270.36190230467685,391.1333805117753,6.942454070500355,24.067134518618666,550456.8330923221,311478114.2697588,7928850.915,gru,mean,2,pv,6–12h,generating,千瓦
4032,152.8563744481396,286.9178456337134,7.761429129919967,21.693616951351206,616316.9017748989,331921699.7769445,7940765.6948,gru,mean,2,pv,12–18h,all,千瓦
2038,276.45632131928585,401.9726623793997,7.0952601361561145,16.962583229467004,563417.9828487046,329304159.41018033,7940765.694800001,gru,mean,2,pv,12–18h,generating,千瓦
4032,153.75247913581822,282.7924097816426,7.779467901516276,-6.006833538773816,619929.9958756191,322445277.6253974,7968796.8859,gru,mean,2,pv,18–24h,all,千瓦
2040,274.1412895692073,395.5371480779458,7.0179757211620934,-41.618293128809924,559248.2307211829,319157256.43965507,7968796.885899999,gru,mean,2,pv,18–24h,generating,千瓦
16128,0.05972768832221332,0.07924166735682373,7.766764236264892,0.013791134766362134,963.2881572606564,101.2716124840547,12402.696,gru,mean,2,price,all,all,元/千瓦时
4032,0.0631033866373556,0.0839977206470825,8.199811561524575,0.016664263573903885,254.43285492181778,28.44824804198621,3102.911,gru,mean,2,price,0–6h,all,元/千瓦时
4032,0.06044370618494494,0.08029206354714906,7.856026680286865,0.015969592187222506,243.709023337698,25.993559969634795,3102.1919,gru,mean,2,price,6–12h,all,元/千瓦时
4032,0.058318032415211205,0.07697570123968364,7.58490016265788,0.011557392598168244,235.13830669813157,23.890642599967045,3100.0843999999997,gru,mean,2,price,12–18h,all,元/千瓦时
4032,0.05704562805134153,0.07542729120187364,7.425579540842261,0.0109732907061539,230.00797230300904,22.939161872466645,3097.5086999999994,gru,mean,2,price,18–24h,all,元/千瓦时
16128,194.78226534495516,353.43285019401407,9.888949039501234,20.64086085960262,3141448.375483437,2014625565.3285518,31767262.253399998,gru,mean,2,pv_corrected,all,all,千瓦
8150,325.67108245130197,489.71591687533265,8.355203230313101,-18.93659503823983,2654219.3219781113,1954546685.8145387,31767262.253399998,gru,mean,2,pv_corrected,all,generating,千瓦
4032,120.27581448146347,164.37204464027474,6.1162988323910925,42.81958322814528,484952.0839892607,108937257.64679307,7928848.7577,gru,mean,2,pv_corrected,0–6h,all,千瓦
2036,150.29845474101143,203.1875046347485,3.859420997979358,-3.0922743421805645,306007.65385269927,84056589.91282095,7928848.7577,gru,mean,2,pv_corrected,0–6h,generating,千瓦
4032,157.53823018813262,267.4106760488466,8.011175275308487,-6.6963837803824084,635194.1441185507,288322149.6888816,7928850.914999999,gru,mean,2,pv_corrected,6–12h,all,千瓦
2036,265.48694979342883,369.82013627642993,6.8172732161835725,-59.7556649025695,540531.4297794211,278457475.986073,7928850.915,gru,mean,2,pv_corrected,6–12h,generating,千瓦
4032,223.00675647875582,371.8522639679656,11.323382110508051,14.285726826093715,899163.2421223435,557521196.2713856,7940765.6948,gru,mean,2,pv_corrected,12–18h,all,千瓦
2038,380.0962623631009,516.3090776790879,9.755182465631357,-32.83955292616985,774636.1826959996,543279979.8080263,7940765.694800001,gru,mean,2,pv_corrected,12–18h,generating,千瓦
4032,278.3082602314688,512.6971556804565,14.08166027218985,32.15451716455391,1122138.9052532823,1059844961.7214916,7968796.8859,gru,mean,2,pv_corrected,18–24h,all,千瓦
2040,506.3941449264664,717.0037875948098,12.963613835833376,19.878511570681717,1033044.0556499915,1048752640.1076183,7968796.885899999,gru,mean,2,pv_corrected,18–24h,generating,千瓦
16128,297.177161981952,388.7576848401485,6.584128915946972,8.201161213974727,4792873.268444922,2437465565.1592064,72794341.2049,tcn,42,2,load,all,all,千瓦
4032,289.34064944632394,396.68890560221035,6.405740043506321,-103.22826538386269,1166621.4985675781,634483938.1220095,18212126.7901,tcn,42,2,load,0–6h,all,千瓦
4032,284.21675375840925,378.46218936204724,6.29534308163843,-30.528688651723723,1145961.951153906,577517991.2277112,18203328.0203,tcn,42,2,load,6–12h,all,千瓦
4032,295.64715619400266,380.02858403440666,6.55286911394428,45.43879091525607,1192049.3337742188,582308393.9226466,18191258.104599997,tcn,42,2,load,12–18h,all,千瓦
4032,319.50408852907213,399.3904215192188,7.08305923353738,121.12280797622924,1288240.4849492188,643155241.8868388,18187628.2899,tcn,42,2,load,18–24h,all,千瓦
16128,191.32679399158252,336.87838638648174,9.713517359104445,55.56016631851445,3085718.533496243,1830319097.4731927,31767262.253399998,tcn,42,2,pv,all,all,千瓦
8150,332.75400759864243,468.47802104031047,8.536918102341918,64.08601114327533,2711945.161928936,1788693998.0124416,31767262.253399998,tcn,42,2,pv,all,generating,千瓦
4032,186.51938685550618,325.60968424594654,9.484935212959648,28.233072300423995,752046.1678014009,427479359.22617185,7928848.7577,tcn,42,2,pv,0–6h,all,千瓦
2036,324.1659549277686,453.0754203721082,8.324056926826666,10.70307659471775,660001.8842329369,417944657.2063582,7928848.7577,tcn,42,2,pv,0–6h,generating,千瓦
4032,188.0807422195234,326.65559407497045,9.564331083517647,47.1344386640738,758341.5526291183,430230032.63038254,7928850.914999999,tcn,42,2,pv,6–12h,all,千瓦
2036,324.63707636591226,454.551104473924,8.336152294534564,45.51355183959944,660961.0874809973,420671614.5937531,7928850.915,tcn,42,2,pv,6–12h,generating,千瓦
4032,195.09753628326968,344.69639738751965,9.906264666759645,67.95141479136376,786633.2662941433,479064524.8916414,7940765.6948,tcn,42,2,pv,12–18h,all,千瓦
2038,338.93518570427386,479.5055174131225,8.698782145374807,87.3880012806406,690749.9084653101,468588253.02597845,7940765.694800001,tcn,42,2,pv,12–18h,generating,千瓦
4032,195.6095106080308,349.8671731818904,9.89732274601079,78.92173951819619,788697.5467715802,493545180.72499675,7968796.8859,tcn,42,2,pv,18–24h,all,千瓦
2040,343.2511185047509,485.82327194355065,8.787176932426071,112.62117093896006,700232.2817496918,481489473.18635184,7968796.885899999,tcn,42,2,pv,18–24h,generating,千瓦
16128,0.052844566828059776,0.07141164332567088,6.8717089720085704,0.007246068740381845,852.277173802948,82.24671655828186,12402.696,tcn,42,2,price,all,all,元/千瓦时
4032,0.054211684352987344,0.07284809197825941,7.0444015735947625,0.016144421014047804,218.58151131124498,21.3971970436477,3102.911,tcn,42,2,price,0–6h,all,元/千瓦时
4032,0.052546677696409215,0.07115246545944828,6.82962922029169,0.010789678147470665,211.86820447192196,20.412698910742577,3102.1919,tcn,42,2,price,6–12h,all,元/千瓦时
4032,0.05182160088259077,0.07025831725659462,6.7399679427633,0.004300632291866672,208.94469475860598,19.90288397151251,3100.0843999999997,tcn,42,2,price,12–18h,all,元/千瓦时
4032,0.05279830438025178,0.07136345157244087,6.8727091310889685,-0.002250456491857768,212.88276326117517,20.533936632379074,3097.5086999999994,tcn,42,2,price,18–24h,all,元/千瓦时
16128,181.0791062204497,338.951315583936,9.193249962265295,16.766627673236563,2920443.8251234125,1852913572.652314,31767262.253399998,tcn,42,2,pv_corrected,all,all,千瓦
8150,316.6244545230385,470.35944732319894,8.123108890463415,-8.532803637630623,2580489.3043627637,1803089778.9424088,31767262.253399998,tcn,42,2,pv_corrected,all,generating,千瓦
4032,93.42560260678808,160.03464018021444,4.750904465730285,3.951119402064543,376692.02971056954,103263898.98428637,7928848.7577,tcn,42,2,pv_corrected,0–6h,all,千瓦
