model,model_id,role,seed,issue_hour,evaluation_start,evaluation_end,forecast_source,target,population,lead_slot,lead_start_exclusive_minutes,lead_end_inclusive_minutes,n,mae_kw,rmse_kw,wape_pct,bias_kw,absolute_error_sum_kw,squared_error_sum_kw2,signed_error_sum_kw,actual_absolute_sum_kw,missing_reason
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,76,750,760,334,138.49462459213302,172.69216122461805,2.547648560230644,29.02061879538545,46257.20461377243,9960742.571175445,9692.88667765874,1815682.3251000002,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,77,760,770,334,128.90870064891874,165.57288066762243,2.3260324650919064,21.911061115846053,43055.50601673886,9156402.523399962,7318.294412692581,1851027.7334,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,78,770,780,334,135.00786729956818,176.21775600727022,2.3671111688089015,-11.325207647335564,45092.62767805577,10371600.975767434,-3782.619354210078,1904964.51,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,79,780,790,334,126.96482255689138,165.24096969056248,2.2203736718942726,-17.513165284501337,42406.25073400172,9119729.073468648,-5849.397205023446,1909870.0039,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,80,790,800,334,120.31493524481077,160.90080438042094,2.112710769151665,-7.476687883008333,40185.188371766795,8646948.995989006,-2497.2137529247834,1902067.6639,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,81,800,810,334,131.9515243815985,173.84467228688294,2.3147152368205166,-10.798771510353593,44071.809143453895,10094138.007566262,-3606.7896844581,1903984.06,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,82,810,820,334,123.13568240530016,161.85870790072306,2.1627560227162403,-6.9913857271715205,41127.317923370254,8750212.60197939,-2335.1228328752877,1901616.1551,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,83,820,830,334,125.494038790421,168.95493096414873,2.208745974652254,-4.252061382327971,41915.008956000616,9534286.744831488,-1420.1885016975425,1897683.547,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,84,830,840,334,130.75036523218367,172.70441483978334,2.3034425118703052,-3.0427584643120897,43670.62198754934,9962156.17832076,-1016.281327080238,1895885.0399999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,85,840,850,334,120.83714750047167,161.4346951268457,2.1290494344784983,-4.1036448030052615,40359.60726515754,8704427.704093006,-1370.6173642037575,1895663.2294,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,86,850,860,334,124.46596387037124,168.4348794841157,2.194722159096453,-1.2735840617172138,41571.631932704,9475683.081360746,-425.37707661354943,1894163.7674,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,87,860,870,334,146.68273616987253,194.37201878223865,2.590699162746989,4.713350222905205,48992.03388073742,12618680.882951302,1574.2589744503384,1891073.83,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,88,870,880,334,133.23621868833027,182.8533584659275,2.35517807718865,6.756930460305747,44500.89704190231,11167407.13455784,2256.8147737421195,1889491.8169,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,89,880,890,334,134.35998903784935,179.74279519731041,2.3700709768821784,0.26765264708182623,44876.236338641684,10790695.79006432,89.39598412532996,1893455.3765000002,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,90,890,900,334,145.17384292165457,191.26063632516116,2.5546450082757484,-2.4200185877327227,48488.063535832625,12217930.756506857,-808.2862083027294,1898035.28,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,91,900,910,334,132.87459104258852,178.32675080226323,2.343352411318514,3.4722610985459808,44380.11340822457,10621343.637265291,1159.7352069143576,1893872.7779,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,92,910,920,334,130.14574871615565,176.29865534120168,2.299767325950618,3.8215874872242233,43468.68007119599,10381126.102288684,1276.4102207328906,1890133.8227000001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,93,920,930,334,143.97485804119287,199.395122056687,2.543023453839931,-0.8579743820341514,48087.60258575842,13279310.509800369,-286.5634435994066,1890961.82,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,94,930,940,334,137.81279960058578,181.81609823429673,2.4326799348583608,-1.2303781617166463,46029.475066595645,11041069.25476591,-410.94630601335984,1892130.3377,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,95,940,950,334,135.05355802990746,181.75780068297428,2.3806202608797524,-3.674913022668669,45107.88838198909,11033989.968443343,-1227.4209495713353,1894795.6179,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,96,950,960,334,146.76314953751785,200.1030170073907,2.5826313015451454,-13.371654103895168,49018.89194553096,13373766.61676367,-4466.132470700986,1898021.29,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,97,960,970,334,140.45954295885176,189.51990599688253,2.4715121229001986,-14.78758010823791,46913.48734825649,11996543.452868443,-4939.051756151462,1898169.4208,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,98,970,980,334,131.50774279393568,179.59032393843168,2.3175324889733178,-10.549339081277155,43923.58609317451,10772396.607071815,-3523.47925314657,1895273.801,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,99,980,990,334,149.84687236611532,198.64730654487428,2.63823100116106,-8.623899832085527,50048.855370282516,13179891.30077611,-2880.382543916566,1897061.15,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,100,990,1000,334,149.0839016207546,219.39420716282933,2.6128389294067422,-18.997118085212556,49794.023141332036,16076695.257626561,-6345.037440460994,1905744.0770999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,101,1000,1010,334,149.19470487711067,208.61887722191057,2.653706147745716,-15.713113390026255,49831.031428954964,14536293.201732418,-5248.179872268769,1877790.1039,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,102,1010,1020,334,146.17936406918452,195.12572438744522,2.6647418094555486,-10.99525559221373,48823.907599107624,12716732.138120227,-3672.415367799386,1832219.0699999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,103,1020,1030,334,143.02607721314195,192.59978740366134,2.605993757858273,-20.067475418807987,47770.70978918941,12389622.488050472,-6702.536789881868,1833109.141,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,104,1030,1040,334,140.69885576855205,192.16974247146607,2.564573974811276,-18.15947847430118,46993.417826696386,12334356.113797564,-6065.265810416595,1832406.407,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,105,1040,1050,334,157.63007183452575,218.18131706364116,2.8588514695143488,-27.781027336094013,52648.4439927316,15899431.096618788,-9278.8631302554,1841594.2399999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,106,1050,1060,334,167.47790527820393,231.95432334563182,2.9665111760460126,-75.34057854101877,55937.62036292011,17970137.911655795,-25163.75323270027,1885636.5961,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,107,1060,1070,334,151.3252053405434,201.588333977314,2.957837274215597,23.7224330454023,50542.618583741496,13573044.036180194,7923.292637164368,1708769.4115,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,108,1070,1080,334,156.1425445291031,208.90062277537217,3.6889106777001923,8.43382951676735,52151.60987272044,14575583.045443408,2816.8990586002947,1413740.1099999999,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,109,1080,1090,334,140.7310232260316,187.6593181065948,3.3918490201707403,9.624327679265697,47004.16175749455,11762150.570525534,3214.525444874743,1385797.5835,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,110,1090,1100,334,143.03459095483356,189.18451568896074,3.3384652973800164,-5.159582421427178,47773.55337891441,11954120.846139856,-1723.3005287566775,1431003.4438999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,111,1100,1110,334,159.62362546329476,216.08126519185515,3.75122980125088,6.180079898674805,53314.29090474045,15594831.797748886,2064.146686157385,1421248.33,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,112,1110,1120,334,157.77761416434845,217.2497292017265,3.700743025152276,10.738051467689079,52697.72313089238,15763946.575966645,3586.509190208152,1423976.8276999998,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,113,1120,1130,334,151.72333054224188,206.0754069555852,3.547440662895998,8.404007079040257,50675.59240110879,14184002.499537962,2806.9383643994456,1428511.3471,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,114,1130,1140,334,151.0138311057463,202.00145036872252,3.5365592059856197,5.3513984116646265,50438.61958931926,13628731.707656536,1787.367069495985,1426206.0,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,115,1140,1150,334,143.2825203772391,192.781322008613,3.3503813520513037,9.384521781359293,47856.36180599786,12412989.13053977,3134.430274974004,1428385.5113,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,116,1150,1160,334,143.81310420358378,194.2140960935394,3.357008518045472,7.454951155508421,48033.576803996984,12598184.450557806,2489.9536859398127,1430844.6507,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,117,1160,1170,334,157.31822755981224,204.47890382972872,3.669004177992573,5.800687768652408,52544.28800497729,13965081.785210088,1937.4297147299044,1432113.06,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,118,1170,1180,334,134.72197467598238,184.07198110639138,3.134539107334039,-1.4398825501766692,44997.13954177812,11316753.07229619,-480.9207717590075,1435526.5001,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,119,1180,1190,334,145.0448007025784,195.39111536157387,3.3724943320745884,0.6753392847973322,48444.963434661186,12751347.779388115,225.56332112230893,1436472.7903,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,120,1190,1200,334,153.96657174336212,211.33116412490375,3.5805848142710714,7.300973142354928,51424.83496228295,14916727.550749261,2438.5250295465457,1436213.29,
final_blend,hgb_extra_trees_half_ridge28_memory,Q2 accepted final midnight forecast,42,0,2025-02-01,2025-12-31,data/results/exp008/forecast_hgb_extra_trees_half/hgb_extra_trees_half_ridge28_memory.npz,load,all,121,1200,1210,334,148.42170202606857,203.85106530351675,3.440679240694574,-3.9005228424175504,49572.8484767069,13879455.77967647,-1302.7746293674618,1440786.688,
