previous_policy_id,previous_experiment,previous_label,current_policy_id,current_experiment,current_label,metric,population,unit,absolute_change_unit,previous,current,absolute_change,relative_change_pct,comparable,comparability_reason,previous_source,current_source,forecast_seed,rl_seed,period
exp006/cost_only,exp006,exp006 仅费用,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21702898.1414103,21363488.8941576,-339409.247252744,-1.56388904855584,True,同物理口径；新规划及执行,data/results/exp006/cost_only/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/cost_only,exp006,exp006 仅费用,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,198364.863344612,488218.146266992,289853.28292238,146.121282789295,True,同物理口径；新规划及执行,data/results/exp006/cost_only/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_tree,exp006,exp006 无条件树,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14195217.2998406,17925755.5844111,3730538.28457054,26.2802478170759,True,同物理口径；新规划及执行,data/results/exp006/no_tree/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_tree,exp006,exp006 无条件树,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13314119.3597086,15770026.2459973,2455906.88628874,18.4458830504467,True,同物理口径；新规划及执行,data/results/exp006/no_tree/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_tree,exp006,exp006 无条件树,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,881097.940131932,2155729.33841381,1274631.39828188,144.663985718889,True,同物理口径；新规划及执行,data/results/exp006/no_tree/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_tree,exp006,exp006 无条件树,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21831208.9479634,21363488.8941576,-467720.053805847,-2.14243771346195,True,同物理口径；新规划及执行,data/results/exp006/no_tree/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_tree,exp006,exp006 无条件树,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,205820.00962752,488218.146266992,282398.136639472,137.206356733992,True,同物理口径；新规划及执行,data/results/exp006/no_tree/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/more_throughput_penalty,exp006,exp006 较强吞吐惩罚,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14079827.84302,17925755.5844111,3845927.74139114,27.3151616928167,True,同物理口径；新规划及执行,data/results/exp006/more_throughput_penalty/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/more_throughput_penalty,exp006,exp006 较强吞吐惩罚,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13222248.4259319,15770026.2459973,2547777.82006544,19.2688696959335,True,同物理口径；新规划及执行,data/results/exp006/more_throughput_penalty/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/more_throughput_penalty,exp006,exp006 较强吞吐惩罚,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,857579.417088157,2155729.33841381,1298149.92132565,151.37372649794,True,同物理口径；新规划及执行,data/results/exp006/more_throughput_penalty/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/more_throughput_penalty,exp006,exp006 较强吞吐惩罚,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21688245.6198597,21363488.8941576,-324756.725702144,-1.49738587156523,True,同物理口径；新规划及执行,data/results/exp006/more_throughput_penalty/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/more_throughput_penalty,exp006,exp006 较强吞吐惩罚,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,199516.234882956,488218.146266992,288701.911384036,144.700962081306,True,同物理口径；新规划及执行,data/results/exp006/more_throughput_penalty/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/zero_terminal,exp006,exp006 无终值,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14066257.4772568,17925755.5844111,3859498.10715435,27.4379884869492,True,同物理口径；新规划及执行,data/results/exp006/zero_terminal/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/zero_terminal,exp006,exp006 无终值,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13215791.4492587,15770026.2459973,2554234.79673864,19.3271421280026,True,同物理口径；新规划及执行,data/results/exp006/zero_terminal/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/zero_terminal,exp006,exp006 无终值,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,850466.027998076,2155729.33841381,1305263.31041574,153.476243311942,True,同物理口径；新规划及执行,data/results/exp006/zero_terminal/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/zero_terminal,exp006,exp006 无终值,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21702244.435096,21363488.8941576,-338755.540938444,-1.56092399544916,True,同物理口径；新规划及执行,data/results/exp006/zero_terminal/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/zero_terminal,exp006,exp006 无终值,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,197559.782603584,488218.146266992,290658.363663408,147.124257697039,True,同物理口径；新规划及执行,data/results/exp006/zero_terminal/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,13534196.7273157,17925755.5844111,4391558.85709544,32.4478721979272,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13127816.4567055,15770026.2459973,2642209.78929184,20.1268032502255,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,406380.270610227,2155729.33841381,1749349.06780358,430.47096385283,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21498222.006786,21363488.8941576,-134733.112628445,-0.626717468011615,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/greedy_execution,exp006,exp006 旧执行·重新规划,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,74976.2977591475,488218.146266992,413241.848507844,551.163315419141,True,同物理口径；新规划及执行,data/results/exp006/greedy_execution/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14065954.8549478,17925755.5844111,3859800.72946334,27.4407302544813,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13215779.3811864,15770026.2459973,2554246.86481094,19.327251092335,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,850175.473761399,2155729.33841381,1305553.86465241,153.562870836099,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21702199.0230355,21363488.8941576,-338710.128877945,-1.56071801073442,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/no_deadband,exp006,exp006 无死区,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,197498.761849005,488218.146266992,290719.384417987,147.200611131047,True,同物理口径；新规划及执行,data/results/exp006/no_deadband/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14046310.5438835,17925755.5844111,3879445.04052764,27.6189610674453,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13185249.0577316,15770026.2459973,2584777.18826574,19.6035522495502,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,861061.48615189,2155729.33841381,1294667.85226192,150.35718971102,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21701970.6955139,21363488.8941576,-338481.801356345,-1.55968232611389,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/primary_grid25,exp006,exp006 正式·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,200108.361950719,488218.146266992,288109.784316273,143.976884078051,True,同物理口径；新规划及执行,data/results/exp006/primary_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14074930.3326228,17925755.5844111,3850825.25178834,27.3594622551198,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13194017.2913926,15770026.2459973,2576008.95460474,19.5240683539596,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,880913.041230159,2155729.33841381,1274816.29718365,144.715339371458,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21717517.0204643,21363488.8941576,-354028.126306746,-1.63015010405263,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/causal_42_grid25,exp006,exp006 历史季节·25kWh,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,204507.515666413,488218.146266992,283710.630600579,138.728706217017,True,同物理口径；新规划及执行,data/results/exp006/causal_42_grid25/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,13615967.6561657,17925755.5844111,4309787.92824544,31.6524542146209,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,13215791.4492587,15770026.2459973,2554234.79673864,19.3271421280026,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,400176.206906973,2155729.33841381,1755553.13150684,438.695030140796,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,21702244.435096,21363488.8941576,-338755.540938444,-1.56092399544916,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp006/fixed_primary_greedy,exp006,exp006 固定购电·旧执行,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,73848.9752175423,488218.146266992,414369.17104945,561.103481570072,True,同物理口径；新规划及执行,data/results/exp006/fixed_primary_greedy/dispatch_2.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14717882.1654759,17925755.5844111,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_cost,,元,元,12125606.9831192,15770026.2459973,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_cost,,元,元,2592275.18235666,2155729.33841381,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,planned_kwh,,kWh,kWh,19729596.3815339,21363488.8941576,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.1,exp005,exp005 LP·β=0.1,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,emergency_kwh,,kWh,kWh,698388.269991026,488218.146266992,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.1/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
exp005/beta_0.01,exp005,exp005 LP·β=0.01,exp007/regularized_42,exp007,exp007 正式·轻惩罚·42,total_cost,,元,元,14740993.8739125,17925755.5844111,,,False,仅描述：1000 kW硬爬坡、LP松弛及允许紧急充电；不排名,reports/experiments/exp007/evidence/history/exp005/beta_0.01/dispatch.npz,data/results/exp007/regularized_42/dispatch_2.npz,42,42,2025-02-01/2025-12-31
