scenario,model,target,horizon,population,granularity,group,unit,n,mae,rmse,wape_pct,bias
4-3,updated_issued,price,remaining_day,all,lead_slot,59,yuan/kWh,1002,0.046962789451018006,0.0616658978985172,5.667110380028802,0.00013082775423396844
4-3,updated_issued,load,remaining_day,all,lead_slot,60,kW,1002,149.91421482412585,201.86098234886813,3.0126174584345162,0.05544668843730122
4-3,updated_issued,pv,remaining_day,all,lead_slot,60,kW,1002,209.13287600978168,342.5525645134805,6.273126706984607,-3.917816370527551
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,60,kW,668,313.6993140146725,419.53949656992165,6.273126706984608,-5.876724555791329
4-3,updated_issued,net_load,remaining_day,all,lead_slot,60,kW,1002,290.79811433352626,395.41902800171897,12.208617059272354,3.973263058964853
4-3,updated_issued,price,remaining_day,all,lead_slot,60,yuan/kWh,1002,0.05172287624137958,0.06938731584480362,7.094638765659119,0.0007542397505864508
4-3,updated_issued,load,remaining_day,all,lead_slot,61,kW,1002,143.9405591169129,191.51246519169834,2.9028568288504037,0.5131870411190578
4-3,updated_issued,pv,remaining_day,all,lead_slot,61,kW,1002,219.93303770225123,359.83392682629875,6.67718643394265,-0.16146003926484198
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,61,kW,668,329.89955655337684,440.7047564332057,6.67718643394265,-0.24219005889726297
4-3,updated_issued,net_load,remaining_day,all,lead_slot,61,kW,1002,295.6918966960756,408.2774639883935,11.978486000734888,0.674647080383903
4-3,updated_issued,price,remaining_day,all,lead_slot,61,yuan/kWh,1002,0.052111694850844485,0.06918236620287024,7.211814688079986,0.0008665958621659844
4-3,updated_issued,load,remaining_day,all,lead_slot,62,kW,1002,137.15994745505876,182.73823961490297,2.7506072122671217,-5.707855709409946
4-3,updated_issued,pv,remaining_day,all,lead_slot,62,kW,1002,230.1738977014399,381.2786414714996,7.09557421063456,-1.7803025004329203
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,62,kW,668,345.2608465521598,466.96906071337156,7.09557421063456,-2.6704537506493784
4-3,updated_issued,net_load,remaining_day,all,lead_slot,62,kW,1002,301.60020330374425,426.5409042513442,11.536073713894092,-3.9275532089770238
4-3,updated_issued,price,remaining_day,all,lead_slot,62,yuan/kWh,1002,0.050872111157204004,0.06695102642330884,6.901482844067586,0.0008795534445924569
4-3,updated_issued,load,remaining_day,all,lead_slot,63,kW,1002,152.72116198977724,197.59213699365742,3.0715056360319535,-1.7031959105077008
4-3,updated_issued,pv,remaining_day,all,lead_slot,63,kW,1002,234.8498535448898,397.18613445791675,7.360144568751389,-0.2133351811618919
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,63,kW,668,352.2747803173347,486.45168116518363,7.360144568751391,-0.32000277174283714
4-3,updated_issued,net_load,remaining_day,all,lead_slot,63,kW,1002,319.78386138769054,448.9103659694942,11.715735096322573,-1.489860729345813
4-3,updated_issued,price,remaining_day,all,lead_slot,63,yuan/kWh,1002,0.05165382652285919,0.06972225566508862,6.992376074469269,0.000855317246294036
4-3,updated_issued,load,remaining_day,all,lead_slot,64,kW,1002,138.11289626899813,192.16353185314375,2.7746867183317216,-7.982894780655589
4-3,updated_issued,pv,remaining_day,all,lead_slot,64,kW,1002,231.6285077893717,396.519825913327,7.367793614757802,-4.687646404805025
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,64,kW,668,347.4427616840576,485.6356231924329,7.367793614757802,-7.031469607207533
4-3,updated_issued,net_load,remaining_day,all,lead_slot,64,kW,1002,312.0042725905409,447.22035516248434,10.876490721568482,-3.2952483758505653
4-3,updated_issued,price,remaining_day,all,lead_slot,64,yuan/kWh,1002,0.05033871274732795,0.06922743941949544,6.663005338767537,0.0005090303270736957
4-3,updated_issued,load,remaining_day,all,lead_slot,65,kW,1002,141.56927846334256,192.30914340704177,2.85927677937408,-9.599227987346135
4-3,updated_issued,pv,remaining_day,all,lead_slot,65,kW,1002,225.32017255780275,390.32445110572365,7.293740259704413,-1.6258448539970862
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,65,kW,668,337.98025883670414,478.0478696704721,7.293740259704413,-2.4387672809956293
4-3,updated_issued,net_load,remaining_day,all,lead_slot,65,kW,1002,304.687032762508,436.67567325198814,10.225652344712907,-7.973383133349046
4-3,updated_issued,price,remaining_day,all,lead_slot,65,yuan/kWh,1002,0.04961936999901696,0.06525350357493236,7.06425207113483,0.0005413006858995772
4-3,updated_issued,load,remaining_day,all,lead_slot,66,kW,1002,145.84856159905593,194.6372080255756,2.9743574879645696,-8.893120540626928
4-3,updated_issued,pv,remaining_day,all,lead_slot,66,kW,1002,220.16956957710184,393.14391849891103,7.276374609456333,10.277825459285928
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,66,kW,648,336.59213601121684,488.37718934451,7.193976350519992,12.03730945866821
4-3,updated_issued,net_load,remaining_day,all,lead_slot,66,kW,1002,302.32011440203604,438.56702858365645,9.876330566307129,-19.17094599991285
4-3,updated_issued,price,remaining_day,all,lead_slot,66,yuan/kWh,1002,0.04897324383090766,0.06366083688197238,8.026978354931298,0.0009152812861643194
4-3,updated_issued,load,remaining_day,all,lead_slot,67,kW,1002,136.32618491185133,181.37399978102718,2.779318555293106,-12.82509966499722
4-3,updated_issued,pv,remaining_day,all,lead_slot,67,kW,1002,229.26554971440436,411.89388975803206,7.7263842093072395,17.96061469074179
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,67,kW,635,361.7497346424537,517.4067995356404,7.725946999117724,28.32053008543022
4-3,updated_issued,net_load,remaining_day,all,lead_slot,67,kW,1002,305.7349073420399,454.7436019731076,9.659730420200633,-30.785714355739014
4-3,updated_issued,price,remaining_day,all,lead_slot,67,yuan/kWh,1002,0.04656925970221921,0.0616457595271033,7.685665869857637,0.0009041728268083394
4-3,updated_issued,load,remaining_day,all,lead_slot,68,kW,1002,141.4129301892631,186.08152910797907,2.8851506140497283,-9.980221934930894
4-3,updated_issued,pv,remaining_day,all,lead_slot,68,kW,1002,241.54552162929392,423.72837966229844,8.294242625779319,22.921218249552133
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,68,kW,643,371.55503005161626,528.1058388519864,8.187364809442323,30.86832400729089
4-3,updated_issued,net_load,remaining_day,all,lead_slot,68,kW,1002,321.0481000171054,469.8626443534024,9.836686711589332,-32.901440184483036
4-3,updated_issued,price,remaining_day,all,lead_slot,68,yuan/kWh,1002,0.0459699773352983,0.06127808362377197,7.338353022534608,0.0008638055818364447
4-3,updated_issued,load,remaining_day,all,lead_slot,69,kW,1002,155.30330870657858,207.6780369326538,3.1629901351051997,-9.45412800519605
4-3,updated_issued,pv,remaining_day,all,lead_slot,69,kW,1002,250.1036226160159,432.9391895243539,8.744432668587706,24.8419339840112
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,69,kW,580,412.8149682726768,564.408860497024,8.354632744653847,23.655982049799718
4-3,updated_issued,net_load,remaining_day,all,lead_slot,69,kW,1002,339.46179602435603,484.41462507761037,10.084572741563239,-34.29606198920725
4-3,updated_issued,price,remaining_day,all,lead_slot,69,yuan/kWh,1002,0.04932728967818855,0.06499204627569936,7.903698453646341,0.0008751103392442486
4-3,updated_issued,load,remaining_day,all,lead_slot,70,kW,1002,153.95002716572213,205.82473077772195,3.102807963529537,-25.227777656325284
4-3,updated_issued,pv,remaining_day,all,lead_slot,70,kW,1002,246.14123358846442,437.43646932742666,8.749833493114837,21.753223171564102
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,70,kW,602,396.3086474260655,561.24865092639,8.464040528046255,22.825613476341008
4-3,updated_issued,net_load,remaining_day,all,lead_slot,70,kW,1002,341.72765086880054,490.19504963282475,9.821538885495416,-46.981000827889375
4-3,updated_issued,price,remaining_day,all,lead_slot,70,yuan/kWh,1002,0.0475696339481249,0.0630217483391518,7.666078909605644,0.0006306886144797085
4-3,updated_issued,load,remaining_day,all,lead_slot,71,kW,1002,147.82962764096445,195.86661808949972,3.1133856756791713,1.04203778969806
4-3,updated_issued,pv,remaining_day,all,lead_slot,71,kW,1002,232.01696252602878,428.41165213364945,8.388042520169023,18.665796291252686
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,71,kW,610,366.49605509152525,545.8560753754185,8.06626162874163,16.04053285013894
4-3,updated_issued,net_load,remaining_day,all,lead_slot,71,kW,1002,319.7822314637579,474.71235804897293,9.428746367718835,-17.623758501554622
4-3,updated_issued,price,remaining_day,all,lead_slot,71,yuan/kWh,1002,0.04599634339701193,0.06078590916555976,7.069411593855687,0.00040702531807601316
4-3,updated_issued,load,remaining_day,all,lead_slot,72,kW,1002,156.76756342598134,211.035750712823,3.5691588701513823,8.423612429773781
4-3,updated_issued,pv,remaining_day,all,lead_slot,72,kW,1002,217.6757883638347,424.9354532090478,7.998418364786071,13.085138073615932
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,72,kW,516,407.78863190945185,591.035418125284,7.716335199499956,10.50213657844568
4-3,updated_issued,net_load,remaining_day,all,lead_slot,72,kW,1002,319.53855478515686,481.1700991592672,9.994217616397089,-4.66152564384216
4-3,updated_issued,price,remaining_day,all,lead_slot,72,yuan/kWh,1002,0.04790255861628759,0.06211851245568523,6.885520409381119,0.00030457131378442803
4-3,updated_issued,load,remaining_day,all,lead_slot,73,kW,668,148.426819252354,196.9892031633879,3.0874372780098627,7.929147254005403
4-3,updated_issued,pv,remaining_day,all,lead_slot,73,kW,668,335.89551092613254,544.5773683165293,8.333838977299685,4.006141919223546
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,73,kW,570,393.64596719062547,589.5360839441377,8.333838977299683,4.694917196563736
4-3,updated_issued,net_load,remaining_day,all,lead_slot,73,kW,668,401.1131771999332,586.1517016665673,12.921303836416278,3.9230053347818528
4-3,updated_issued,price,remaining_day,all,lead_slot,73,yuan/kWh,668,0.048825304194745046,0.06270946020519022,5.804957243606187,-0.00020413818070032404
4-3,updated_issued,load,remaining_day,all,lead_slot,74,kW,668,139.6009073647126,186.6744116192324,2.857115109702973,3.7145111759963187
4-3,updated_issued,pv,remaining_day,all,lead_slot,74,kW,668,354.71965384545155,559.2024663671735,8.921702138290843,-0.8983640109735744
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,74,kW,579,404.06680845772934,600.0030889617169,8.808820216479221,-6.214428032930366
4-3,updated_issued,net_load,remaining_day,all,lead_slot,74,kW,668,407.19448369845867,592.6815567475516,12.676125417504272,4.612875186969902
4-3,updated_issued,price,remaining_day,all,lead_slot,74,yuan/kWh,668,0.04893493990055937,0.06372655211025544,5.806750707592556,-0.00021131078877209718
4-3,updated_issued,load,remaining_day,all,lead_slot,75,kW,668,158.01199227882296,209.81644351447324,3.253319879329491,8.970995306239388
4-3,updated_issued,pv,remaining_day,all,lead_slot,75,kW,668,357.6377224765836,558.6121091323348,9.150971645865678,7.33966059775148
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,75,kW,453,505.7313667087655,674.3307972525789,8.775371663195035,-10.822949704170124
4-3,updated_issued,net_load,remaining_day,all,lead_slot,75,kW,668,412.7797521082573,597.927728359293,12.7860630614914,1.6313347084879086
4-3,updated_issued,price,remaining_day,all,lead_slot,75,yuan/kWh,668,0.05367171152522358,0.06809397974790023,6.359443273848082,-0.0002792048882896559
4-3,updated_issued,load,remaining_day,all,lead_slot,76,kW,668,154.72029990206568,204.13102401258558,3.1902479693042065,18.149688474809132
4-3,updated_issued,pv,remaining_day,all,lead_slot,76,kW,668,350.0170849385534,552.4977317826972,9.12500380636451,20.244525625638236
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,76,kW,537,422.4080062184885,613.6924440132269,8.852659802333024,12.188137278028023
4-3,updated_issued,net_load,remaining_day,all,lead_slot,76,kW,668,407.31517039454644,598.2693246155883,12.598452309176853,-2.09483715082911
4-3,updated_issued,price,remaining_day,all,lead_slot,76,yuan/kWh,668,0.05125408617560848,0.06630971985360587,6.198001548753478,-0.0005613984089829706
4-3,updated_issued,load,remaining_day,all,lead_slot,77,kW,668,149.65580476750253,196.0904405363046,3.0482965785987894,20.907451519942143
4-3,updated_issued,pv,remaining_day,all,lead_slot,77,kW,668,344.34110903556416,552.6289052621715,9.117152850809761,19.710417150530954
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,77,kW,535,414.52400762547376,615.2104874081377,8.790171932998305,9.190732524161296
4-3,updated_issued,net_load,remaining_day,all,lead_slot,77,kW,668,399.91525819729685,593.0835137232126,12.548349808037418,1.1970343694111942
4-3,updated_issued,price,remaining_day,all,lead_slot,77,yuan/kWh,668,0.05078430501793708,0.0658916887172974,5.51541214768835,-0.0006433316723648031
4-3,updated_issued,load,remaining_day,all,lead_slot,78,kW,668,149.07811949935038,197.49436801842305,2.9894652203067826,2.907432620198267
4-3,updated_issued,pv,remaining_day,all,lead_slot,78,kW,668,329.0548406181093,555.2535020812004,8.828999063362414,10.094655082609275
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,78,kW,354,595.8266465688062,761.5580279808694,8.472077271287205,-6.053025571628922
4-3,updated_issued,net_load,remaining_day,all,lead_slot,78,kW,668,401.7904425131425,592.9638738449322,12.928609220465688,-7.187222462411018
4-3,updated_issued,price,remaining_day,all,lead_slot,78,yuan/kWh,668,0.05742841832576792,0.0781949722566846,5.343628022420366,-0.0005372590889175771
4-3,updated_issued,load,remaining_day,all,lead_slot,79,kW,668,140.8363439689173,187.8768743323783,2.818198826988244,1.1314043098377569
4-3,updated_issued,pv,remaining_day,all,lead_slot,79,kW,668,311.9816348676003,547.5311996796934,8.511557713433808,2.257164862853739
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,79,kW,450,463.11940464790445,667.0998542080041,8.51155771343381,3.3506358408584442
4-3,updated_issued,net_load,remaining_day,all,lead_slot,79,kW,668,390.66834407993724,577.765584591555,12.771812149500331,-1.125760553015982
4-3,updated_issued,price,remaining_day,all,lead_slot,79,yuan/kWh,668,0.05452931919611261,0.07603078018387881,4.979121545751921,-0.0007227036082377172
4-3,updated_issued,load,remaining_day,all,lead_slot,80,kW,668,139.6851134263418,185.08819515470745,2.7996432837446217,2.2764401660431854
4-3,updated_issued,pv,remaining_day,all,lead_slot,80,kW,668,297.0906726278752,525.8661174698296,8.266696030330023,-5.547820125502247
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,80,kW,486,408.3468504432523,616.5173257603441,8.266696030330023,-7.625398855628605
4-3,updated_issued,net_load,remaining_day,all,lead_slot,80,kW,668,377.60137388736985,562.3528627979504,12.512503518707184,7.824260291545433
4-3,updated_issued,price,remaining_day,all,lead_slot,80,yuan/kWh,668,0.053499440796684894,0.07298567165518932,4.94752923474962,-0.00111500504792655
4-3,updated_issued,load,remaining_day,all,lead_slot,81,kW,668,150.74513788724798,198.88990266272742,3.0184298743881186,-2.4557071163019004
4-3,updated_issued,pv,remaining_day,all,lead_slot,81,kW,668,286.57383136938523,513.3103452480578,8.132458857021621,-14.916625173738465
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,81,kW,334,573.1476627387705,725.9304519562194,8.132458857021621,-29.833250347476934
4-3,updated_issued,net_load,remaining_day,all,lead_slot,81,kW,668,382.7421757017432,562.2337245540729,12.870157239251997,12.460918057436567
4-3,updated_issued,price,remaining_day,all,lead_slot,81,yuan/kWh,668,0.05678128045629619,0.07540136933538086,5.1925208525950906,-0.0012684787018836317
4-3,updated_issued,load,remaining_day,all,lead_slot,82,kW,668,134.70356143164972,180.38517214399656,2.696377959633531,-2.529659325201786
4-3,updated_issued,pv,remaining_day,all,lead_slot,82,kW,668,289.30175308297606,511.5456841041565,8.370048307111103,-26.849079174070457
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,82,kW,420,460.1275501414953,645.1311481032989,8.370048307111105,-42.7028211625692
4-3,updated_issued,net_load,remaining_day,all,lead_slot,82,kW,668,370.01504954607327,549.7818935813324,12.585896613866272,24.319419848868673
4-3,updated_issued,price,remaining_day,all,lead_slot,82,yuan/kWh,668,0.05185645256629483,0.07127123902555876,4.739219311092221,-0.0008331552997000349
4-3,updated_issued,load,remaining_day,all,lead_slot,83,kW,668,140.4269630920637,188.91694646544346,2.813461693324855,-1.2921524413700713
4-3,updated_issued,pv,remaining_day,all,lead_slot,83,kW,668,287.62665632617365,512.1110376939916,8.52335700940224,-24.39349889296539
4-3,updated_issued,pv,remaining_day,pv_generating,lead_slot,83,kW,453,424.13820403064904,621.8752413724496,8.523357009402242,-35.97098733002401
